#{"t_start": 1760504751.596609, "env_id": "CartPole-v1"}
r,l,t
18.0,18,2.04831
22.0,22,2.523505
12.0,12,2.537855
17.0,17,2.646851
13.0,13,2.667618
33.0,33,2.793665
17.0,17,2.905204
42.0,42,3.055671
27.0,27,3.180431
64.0,64,3.434945
28.0,28,3.567729
56.0,56,3.728317
156.0,156,4.395616
118.0,118,4.954301
155.0,155,5.549559
174.0,174,6.206061
375.0,375,7.72687
275.0,275,9.021941
313.0,313,10.233939
500.0,500,12.296442
500.0,500,14.321596
500.0,500,17.8632
500.0,500,19.918043
500.0,500,21.833343
500.0,500,23.87955
500.0,500,25.925794
500.0,500,27.821769
500.0,500,31.597893
500.0,500,33.562953
500.0,500,35.498976
500.0,500,37.48541
500.0,500,39.483432
500.0,500,41.490174
500.0,500,45.080317
500.0,500,47.169576
500.0,500,49.216798
500.0,500,51.291801
500.0,500,53.263588
500.0,500,55.394765
500.0,500,57.486707
