#{"t_start": 1760504751.598691, "env_id": "CartPole-v1"}
r,l,t
17.0,17,2.044804
15.0,15,2.062891
33.0,33,2.63932
22.0,22,2.671944
55.0,55,2.914907
23.0,23,3.039868
66.0,66,3.296831
118.0,118,3.726332
55.0,55,3.978389
131.0,131,4.529131
189.0,189,5.318289
253.0,253,6.310701
221.0,221,7.215932
282.0,282,8.467967
165.0,165,9.170386
268.0,268,10.229498
295.0,295,11.427854
500.0,500,13.454386
500.0,500,17.109855
500.0,500,19.056728
500.0,500,21.027421
500.0,500,23.116473
500.0,500,25.061204
500.0,500,27.098023
500.0,500,28.994381
500.0,500,32.708209
500.0,500,34.730446
500.0,500,36.625883
500.0,500,38.669845
500.0,500,40.717499
500.0,500,42.633192
500.0,500,46.329727
500.0,500,48.33249
500.0,500,50.458016
500.0,500,52.466901
500.0,500,54.454344
500.0,500,56.592143
