#{"t_start": 1760504751.5943727, "env_id": "CartPole-v1"}
r,l,t
21.0,21,2.054073
17.0,17,2.522391
17.0,17,2.543625
17.0,17,2.657574
19.0,19,2.68117
20.0,20,2.790735
29.0,29,2.916766
48.0,48,3.07866
29.0,29,3.201863
28.0,28,3.317668
25.0,25,3.443422
35.0,35,3.587541
42.0,42,3.728166
108.0,108,4.247052
126.0,126,4.801564
160.0,160,5.421468
148.0,148,5.967014
235.0,235,6.951455
248.0,248,7.870212
118.0,118,8.48875
338.0,338,9.95385
411.0,411,11.551904
500.0,500,13.583924
500.0,500,17.240239
500.0,500,19.1771
500.0,500,21.155832
500.0,500,23.242654
500.0,500,25.180171
500.0,500,27.214531
500.0,500,29.138152
500.0,500,32.847665
500.0,500,34.856451
500.0,500,36.742523
500.0,500,38.797378
500.0,500,40.84729
500.0,500,42.758418
500.0,500,46.478599
500.0,500,48.469356
500.0,500,50.591694
500.0,500,52.589014
500.0,500,54.615362
500.0,500,56.748364
