#{"t_start": 1757927969.392361, "env_id": "None"}
r,l,t
637.0,861,9.445448
912.0,964,17.595232
251.0,42,17.942604
790.0,316,20.646852
228.0,60,21.143687
227.0,52,21.577701
597.0,140,22.751958
589.0,133,23.883452
443.0,2406,44.322755
863.0,1236,54.801308
583.0,157,56.126641
801.0,229,58.09067
923.0,886,65.771038
733.0,449,69.655718
527.0,1372,81.548901
267.0,2406,102.466961
222.0,71,103.05998
1021.0,2019,120.508602
748.0,569,125.402783
227.0,57,125.87797
577.0,200,127.577987
515.0,1575,141.203313
617.0,302,143.770371
188.0,101,144.614562
1057.0,1793,159.939895
246.0,57,160.413092
787.0,1704,175.866392
681.0,506,180.884498
720.0,741,188.183344
587.0,228,190.332636
990.0,615,196.243467
547.0,1596,211.900208
897.0,1047,222.000682
724.0,2220,243.003956
579.0,275,245.671881
242.0,53,246.171378
231.0,50,246.656243
618.0,112,247.74872
707.0,396,251.662254
429.0,2406,275.221287
812.0,1631,291.187267
963.0,2371,314.027565
671.0,1036,324.11719
232.0,60,324.69795
236.0,51,325.194446
247.0,42,325.593938
207.0,64,326.214409
239.0,70,326.88105
598.0,167,328.499553
562.0,1334,341.726083
599.0,152,343.219379
196.0,70,343.897974
1009.0,2120,364.696077
1172.0,1053,374.945656
840.0,1492,389.710568
240.0,48,390.174042
731.0,222,392.374674
598.0,418,396.5354
221.0,59,397.097011
234.0,50,397.571205
472.0,1608,413.348732
1768.0,2406,437.184149
249.0,44,437.619236
674.0,638,443.949695
606.0,112,445.053463
223.0,67,445.702896
217.0,57,446.260182
215.0,74,446.977817
203.0,63,447.596946
684.0,350,451.074437
630.0,116,452.220286
761.0,1867,470.574521
774.0,409,474.642517
443.0,2406,498.178729
218.0,64,498.811259
608.0,357,502.320982
232.0,61,502.921195
737.0,350,506.399921
252.0,40,506.791398
796.0,287,509.60241
646.0,132,510.908136
239.0,48,511.375436
231.0,57,511.914419
690.0,658,518.326403
243.0,52,518.829841
602.0,174,520.540749
813.0,182,522.365608
584.0,160,523.925613
626.0,129,525.196524
589.0,1529,540.492971
581.0,324,543.709408
596.0,147,545.154063
235.0,50,545.635844
232.0,62,546.237625
627.0,235,548.609561
643.0,150,550.091157
797.0,282,552.895295
1117.0,1542,568.139757
248.0,43,568.55543
802.0,251,571.059558
1223.0,1444,584.985677
239.0,45,585.422909
638.0,175,587.1513
640.0,1202,599.068914
609.0,353,602.541088
623.0,133,603.804261
248.0,62,604.397405
944.0,764,611.671877
636.0,102,612.651575
578.0,220,614.763423
1217.0,893,623.503474
494.0,1690,640.170798
444.0,2406,664.247792
1232.0,742,671.568281
267.0,2406,695.759642
227.0,67,696.41936
623.0,850,704.963651
577.0,225,707.199953
1268.0,558,712.785117
440.0,2406,737.011481
237.0,48,737.494418
542.0,520,742.67725
240.0,45,743.113007
250.0,43,743.534751
815.0,172,745.259822
232.0,51,745.760392
707.0,2168,767.226922
757.0,492,772.127339
548.0,387,775.927436
224.0,65,776.573795
226.0,57,777.145132
216.0,61,777.747013
251.0,42,778.17105
1276.0,1651,794.446955
667.0,472,799.138474
639.0,1229,811.338883
1333.0,1661,827.852783
620.0,157,829.400956
200.0,64,830.007138
553.0,338,833.312569
594.0,999,843.301641
562.0,325,846.519405
873.0,1161,858.187557
630.0,227,860.456757
603.0,906,869.587175
779.0,1754,886.910085
552.0,516,892.076187
1494.0,695,899.044269
250.0,41,899.457589
640.0,647,905.98357
632.0,125,907.226512
762.0,490,912.167879
200.0,66,912.822453
752.0,232,915.165424
232.0,54,915.694342
247.0,50,916.196863
1044.0,236,918.56464
636.0,190,920.451693
236.0,55,920.976897
811.0,195,922.918696
594.0,263,925.524177
951.0,707,932.540953
769.0,1801,950.786433
898.0,1072,961.598201
768.0,1829,980.001671
1071.0,1767,997.661816
619.0,291,1000.540769
972.0,607,1006.649547
675.0,380,1010.457479
766.0,464,1015.08025
618.0,124,1016.318729
1336.0,242,1018.731496
529.0,540,1024.094205
733.0,166,1025.781245
238.0,45,1026.225262
555.0,1210,1038.457456
608.0,357,1042.029205
230.0,51,1042.534213
634.0,200,1044.501507
229.0,51,1044.996823
791.0,315,1048.081574
625.0,255,1050.583125
1252.0,704,1057.568785
246.0,48,1058.033864
652.0,489,1062.898365
1136.0,280,1065.723645
703.0,2227,1087.774978
631.0,220,1089.992488
214.0,83,1090.820285
1030.0,392,1094.752745
244.0,58,1095.311784
1002.0,491,1100.222718
609.0,179,1101.991709
1031.0,226,1104.214741
750.0,562,1109.834835
1193.0,1035,1120.148397
237.0,49,1120.641227
616.0,123,1121.863878
543.0,431,1126.176928
249.0,45,1126.612161
244.0,49,1127.100047
244.0,42,1127.511467
1031.0,315,1130.639835
243.0,47,1131.095014
919.0,913,1140.232257
246.0,45,1140.6589
776.0,405,1144.615629
229.0,52,1145.116458
229.0,55,1145.65099
221.0,53,1146.16184
239.0,48,1146.614852
248.0,39,1146.99843
774.0,418,1151.183889
612.0,205,1153.24716
1013.0,303,1156.303992
579.0,351,1159.803061
581.0,201,1161.793883
238.0,46,1162.236167
648.0,114,1163.343642
246.0,42,1163.737019
749.0,190,1165.637898
1185.0,1043,1175.931343
581.0,150,1177.443799
1171.0,1121,1188.725191
243.0,46,1189.177692
882.0,1138,1200.451165
231.0,57,1201.005828
250.0,40,1201.402709
1206.0,887,1210.428383
616.0,102,1211.454434
949.0,760,1219.107949
549.0,536,1224.439008
