#{"t_start": 1756069915.6615767, "env_id": "None"}
r,l,t
-237.63599,271,400.263426
-81.83275,199,401.610693
-45.84761,235,403.01203
-65.18077,234,409.993711
58.50962,1000,416.917995
-8.773538,1000,428.814298
-28.839645,254,430.441811
-33.99886,1000,436.888971
32.390717,227,438.337021
59.87338,1000,451.128926
-107.478004,230,452.589698
72.36115,1000,459.107211
-63.2289,1000,471.294045
-197.5964,602,475.036239
54.286724,1000,487.580161
53.43937,1000,493.984039
66.79881,1000,505.653888
-155.09015,471,508.599458
-101.004524,270,510.342039
7.831686,1000,516.902834
-27.328657,1000,529.302867
1.6025772,313,531.349672
-69.90033,340,533.726633
86.913315,1000,546.067685
48.444366,1000,553.647566
-101.16629,767,565.52016
58.691513,1000,573.126967
120.13376,1000,586.930308
-83.6281,308,589.222448
31.967543,1000,603.380806
58.879383,1000,616.998261
56.688824,1000,624.381557
79.15974,1000,637.489862
101.02822,1000,645.19904
68.302055,1000,658.819933
-63.473328,1000,666.433917
68.446526,1000,679.763208
79.26956,1000,687.374132
135.37564,1000,701.231014
27.847103,1000,708.794755
-107.03551,345,711.341246
96.14839,1000,723.494388
111.34592,1000,729.954302
17.669846,504,739.842247
67.825424,1000,746.384192
94.254875,1000,759.338017
-39.45739,287,761.396372
127.83341,1000,767.981845
141.19638,1000,779.915633
128.78952,1000,786.302493
74.709724,1000,807.267128
94.565216,1000,813.688715
104.336235,1000,825.773016
94.481514,1000,832.527291
107.870926,1000,844.979124
138.08022,1000,851.441753
154.86436,1000,863.618135
108.17267,1000,869.968082
156.56958,1000,882.560568
138.80986,1000,888.894173
90.20192,1000,895.412769
87.7061,1000,907.687261
71.734505,1000,914.339804
-16.1344,367,922.435724
115.82771,1000,929.108272
132.80823,1000,940.694126
137.55705,1000,946.61826
99.32432,1000,959.151762
134.99634,1000,965.174768
153.29434,1000,977.036779
-0.7580185,392,979.572657
92.396416,1000,985.79508
