learning_rate,n_steps,batch_size,n_epochs,gamma,clip_range,gae_lambda,ent_coef,vf_coef,max_grad_norm,target_kl,policy_kwargs
1e-4,512,64,20,0.99,0.2,0.90,0.0,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.99,0.2,0.90,0.01,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.99,0.2,0.90,0.01,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.99,0.2,0.90,0.02,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.99,0.2,0.90,0.02,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.99,0.2,0.95,0.0,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.99,0.2,0.95,0.0,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.99,0.2,0.95,0.01,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.99,0.2,0.95,0.01,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.99,0.2,0.95,0.02,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.99,0.2,0.95,0.02,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.99,0.3,0.90,0.0,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.99,0.3,0.90,0.0,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.99,0.3,0.90,0.01,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.99,0.3,0.90,0.01,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.99,0.3,0.90,0.02,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.99,0.3,0.90,0.02,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.99,0.3,0.95,0.0,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.99,0.3,0.95,0.0,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.99,0.3,0.95,0.01,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.99,0.3,0.95,0.01,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.99,0.3,0.95,0.02,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.99,0.3,0.95,0.02,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.995,0.2,0.90,0.0,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.995,0.2,0.90,0.0,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.995,0.2,0.90,0.01,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.995,0.2,0.90,0.01,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.995,0.2,0.90,0.02,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.995,0.2,0.90,0.02,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.995,0.2,0.95,0.0,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.995,0.2,0.95,0.0,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.995,0.2,0.95,0.01,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.995,0.2,0.95,0.01,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.995,0.2,0.95,0.02,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.995,0.2,0.95,0.02,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.995,0.3,0.90,0.0,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.995,0.3,0.90,0.0,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.995,0.3,0.90,0.01,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.995,0.3,0.90,0.01,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.995,0.3,0.90,0.02,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.995,0.3,0.90,0.02,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.995,0.3,0.95,0.0,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.995,0.3,0.95,0.0,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.995,0.3,0.95,0.01,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.995,0.3,0.95,0.01,0.5,0.5,0.02,"dict(net_arch=[128,128])"
1e-4,512,64,20,0.995,0.3,0.95,0.02,0.5,0.5,0.02,"dict(net_arch=[64,64])"
1e-4,512,64,20,0.995,0.3,0.95,0.02,0.5,0.5,0.02,"dict(net_arch=[128,128])"
