#{"t_start": 1756072155.0429883, "env_id": "None"}
r,l,t
112.43008,25,28.587752
81.35972,17,28.662978
81.24003,17,28.755155
81.066895,17,28.846224
76.31915,16,28.914948
82.5873,17,28.994919
87.41101,18,29.071718
86.60378,18,29.190011
106.889305,22,29.340043
81.38846,17,29.483705
81.250465,17,29.574779
159.86502,32,29.83062
81.293335,17,29.900412
131.64561,29,29.993769
81.44754,17,30.059434
132.87692,27,30.215864
125.21149,28,30.381802
81.444145,17,30.491955
80.96404,17,30.575378
164.4202,33,30.738595
116.959595,23,30.856939
87.849815,18,30.933473
81.3898,17,31.053128
87.16893,18,31.156595
112.699776,22,31.29908
81.36519,17,31.429468
117.39665,24,31.519747
85.86424,18,31.638506
86.55875,18,31.709654
160.84927,32,31.89852
76.57341,16,31.99385
81.08675,17,32.074406
81.2841,17,32.159107
87.75501,18,32.271714
81.68591,17,32.323096
81.22442,17,32.415773
114.44642,26,32.542674
150.00577,30,32.697446
154.19347,30,32.878803
76.42855,16,32.951814
144.21205,28,33.081392
81.47662,17,33.160081
102.54458,21,33.269228
97.06696,20,33.345189
123.44887,26,33.481574
81.415276,17,33.572877
81.22799,17,33.658699
81.37238,17,33.718549
156.06229,31,33.843936
97.6809,20,33.949505
93.02609,19,34.023688
121.30351,24,34.146815
84.777596,18,34.217528
82.81818,17,34.282193
81.059814,17,34.362445
116.68744,26,34.477556
138.91269,27,34.576822
81.1914,17,34.642245
138.92163,28,34.769769
189.3492,39,34.958422
131.06987,29,35.096011
106.078026,21,35.187288
141.06465,29,35.342307
204.05965,41,35.511229
81.91984,17,35.584432
76.572395,16,35.697011
76.2895,16,35.753342
81.36524,17,35.825402
87.56817,18,35.920567
81.07141,17,35.992909
86.220665,18,36.076993
113.104385,23,36.178647
97.29281,20,36.300398
98.20031,20,36.376582
115.70022,24,36.481622
82.43302,17,36.550365
76.73633,16,36.631469
81.43592,17,36.703332
116.56385,25,36.801843
102.86158,21,36.884225
123.50437,27,37.014678
148.53476,29,37.144802
150.76938,33,37.328038
103.84917,21,37.460733
81.19577,17,37.535086
76.76679,16,37.60434
152.3442,29,37.729594
76.465385,16,37.797102
97.87495,20,37.888376
81.46654,17,37.965992
96.30946,20,38.071933
87.017166,18,38.132473
86.31826,18,38.214951
86.53948,18,38.390613
81.16269,17,38.49957
191.47101,41,38.703899
112.93322,23,38.84374
86.38776,18,38.929003
81.07017,17,39.001846
92.14892,19,39.088393
105.697815,21,39.255391
91.864296,19,39.334427
76.51659,16,39.395502
81.05552,17,39.48676
106.68123,22,39.622577
86.758316,18,39.711425
112.54267,24,39.837938
122.43946,25,39.928629
106.13496,22,40.00613
81.92335,17,40.10591
81.311806,17,40.191689
114.90427,23,40.305984
122.75569,24,40.417327
200.81259,38,40.601197
86.118744,18,40.675956
108.400955,22,40.769186
81.102554,17,40.832123
86.168304,18,40.9319
76.51234,16,40.999785
88.057526,18,41.076372
109.483185,22,41.155626
108.97035,22,43.090634
81.424904,17,43.180437
92.96415,19,43.292002
81.50354,17,43.363284
104.40847,21,43.426455
145.43083,31,43.558382
156.06496,30,43.700261
