#{"t_start": 1756059152.86222, "env_id": "None"}
r,l,t
-149.27979,82,48.213881
-123.62473,97,48.463919
-206.28441,101,48.719105
-67.93465,80,49.013044
-289.82935,97,49.368369
-97.76423,106,49.645538
-184.12732,113,50.131705
-222.76785,88,50.415656
-80.73376,73,50.696067
-225.22318,81,50.995344
-94.97054,65,51.204077
-113.492966,77,51.398428
-413.4331,96,51.673333
-561.69836,108,51.932447
-113.13095,61,52.142295
-85.07204,117,52.659614
-33.239784,106,53.094592
-101.33024,91,53.445852
-210.43315,104,53.767464
-96.00221,66,54.033229
-142.74646,74,54.252897
-98.13054,94,54.638786
-129.71411,87,54.896891
-358.6353,108,55.157072
-88.8311,65,55.344693
-88.8459,64,55.530516
-67.951065,72,55.843633
-358.09088,120,56.146683
-153.66785,103,56.408173
-115.72572,77,56.60378
-136.38786,114,56.818807
-100.02662,63,57.014435
-104.53349,88,57.378021
-112.06741,122,57.684006
-170.43283,81,57.915656
-276.79483,128,58.225547
-85.0156,143,58.731447
-79.59517,85,59.017861
-102.81659,88,59.317664
-77.98758,87,59.491251
-100.09549,64,59.622693
-73.75355,115,59.847802
-170.24684,118,60.157491
-77.44818,79,60.293027
-102.28272,125,60.541127
-86.689606,62,60.664393
-94.76663,78,60.857221
-100.46744,78,61.111607
-161.81726,76,61.335006
-233.34113,122,61.828161
-223.20872,144,62.296514
-172.1148,88,62.593837
-144.15813,102,62.973502
-118.6577,71,63.136115
-48.669838,60,63.266409
-71.06366,79,63.430275
-126.200874,79,63.781283
-113.06694,89,64.127443
-97.8286,110,64.549247
-68.7979,92,65.02138
-61.4156,84,65.326787
-174.7589,114,65.680765
-86.64332,69,65.857269
-74.3315,97,66.178278
-141.05273,77,66.49706
-93.107475,64,66.748666
-160.47098,69,66.996641
-44.350647,74,67.276433
-152.24356,79,67.596035
-86.923416,126,67.979321
-75.425125,131,68.496801
-82.1013,89,68.827094
-154.95232,129,69.191415
-199.05719,83,69.400217
-90.14127,115,69.740823
-100.11452,56,69.925761
-104.53307,85,70.202006
-221.29141,59,70.434334
-122.541824,70,70.647773
-133.93633,79,70.940075
-86.91624,87,71.202508
-100.95017,91,71.499725
-105.05072,114,71.910403
-136.88957,121,72.277698
-87.0923,106,72.795308
-138.36893,74,73.064768
-193.92831,87,73.454428
-132.18509,89,73.77512
-129.28702,120,74.239965
-91.887054,136,74.745022
-134.1435,115,75.209238
-265.63382,109,75.688566
-74.86815,81,76.012154
-306.30762,133,76.568695
-126.95175,99,76.847786
-61.23395,73,76.988026
-93.07918,119,77.277545
-59.275055,69,77.44191
-132.11896,73,77.635617
-118.59218,118,77.930218
-72.57109,114,78.20465
-126.9847,63,78.335386
-110.043015,120,78.630277
-67.27056,67,78.878934
-239.55624,152,79.469825
-55.431744,94,79.792221
-41.14449,116,80.192912
-78.77942,70,80.359864
-132.40594,66,80.508442
-99.84828,79,80.659676
-106.60072,62,80.772816
-92.2895,95,80.982862
-79.827805,95,81.170099
-73.54184,64,81.301968
-130.3677,110,81.611449
-243.1278,74,81.848923
-87.1725,83,82.202636
-139.70876,121,82.561051
-146.17279,140,83.131405
-97.69067,119,83.546043
-67.747894,64,83.799179
-56.042385,99,84.140214
-269.95978,84,84.437703
-98.5549,86,84.793401
-184.38321,96,85.165199
-90.08284,126,85.572275
-91.55539,135,86.104314
-96.32102,78,86.319273
-134.62065,88,86.528257
-65.583496,75,86.685491
-168.67735,110,86.913011
-217.25949,103,87.121242
-88.54143,83,87.363655
-406.24838,108,87.7587
-155.4368,86,88.068948
-118.13495,139,88.491628
-106.65992,71,88.615871
-156.85225,116,88.999515
-100.70938,96,89.414155
-117.201355,71,89.702333
-84.72943,106,90.070035
-154.38354,125,90.589121
-41.90125,75,90.923
-51.18917,63,91.103644
-134.1037,122,91.488733
-83.794,92,91.685471
-86.7568,87,91.922011
-72.828384,91,92.27743
-150.00339,135,92.790015
