#{"t_start": 1756059065.8201938, "env_id": "None"}
r,l,t
80.0,80,21.804462
9.0,9,21.818505
117.0,117,22.043666
30.0,30,22.096573
29.0,29,22.149481
16.0,16,22.179046
16.0,16,22.212688
31.0,31,22.265012
62.0,62,22.37117
17.0,17,22.396958
53.0,53,22.494304
10.0,10,22.509465
13.0,13,22.535378
70.0,70,22.661099
35.0,35,22.726913
22.0,22,22.757778
20.0,20,22.789363
46.0,46,22.870796
34.0,34,22.929194
16.0,16,22.952105
42.0,42,23.025695
78.0,78,23.166072
18.0,18,23.203782
15.0,15,23.224353
13.0,13,23.258032
44.0,44,23.336592
43.0,43,23.410424
19.0,19,23.442447
28.0,28,23.496748
22.0,22,23.537819
19.0,19,23.568896
16.0,16,23.597547
20.0,20,23.639866
52.0,52,23.73352
36.0,36,23.803393
25.0,25,23.853726
82.0,82,24.00197
74.0,74,24.135334
40.0,40,24.214112
16.0,16,24.241588
21.0,21,24.279758
57.0,57,24.370819
14.0,14,24.399257
22.0,22,24.435075
24.0,24,24.476225
16.0,16,24.503372
12.0,12,24.523322
9.0,9,24.538115
18.0,18,24.574352
12.0,12,24.597463
13.0,13,24.616949
26.0,26,24.664883
15.0,15,24.69762
24.0,24,24.741395
18.0,18,24.775001
39.0,39,24.850639
14.0,14,24.876504
13.0,13,24.902056
22.0,22,24.945362
15.0,15,24.973904
43.0,43,25.052355
32.0,32,25.111392
12.0,12,25.134593
32.0,32,25.195626
17.0,17,25.233285
27.0,27,25.280774
23.0,23,25.331811
21.0,21,25.364839
33.0,33,25.431365
17.0,17,25.461163
36.0,36,25.543261
38.0,38,25.61335
12.0,12,25.644428
77.0,77,25.780508
47.0,47,25.855699
50.0,50,25.95384
22.0,22,25.989374
16.0,16,26.018186
11.0,11,26.038087
19.0,19,26.080693
31.0,31,26.135218
16.0,16,26.173975
37.0,37,26.245861
24.0,24,26.29509
23.0,23,26.347775
36.0,36,26.420709
34.0,34,26.482454
35.0,35,26.552204
19.0,19,26.595075
15.0,15,26.626041
52.0,52,26.73192
16.0,16,26.760418
48.0,48,26.870559
19.0,19,26.919124
15.0,15,26.94839
35.0,35,27.025474
36.0,36,27.101668
12.0,12,27.124842
12.0,12,27.149708
13.0,13,27.176092
11.0,11,27.204512
13.0,13,27.233828
40.0,40,27.31498
10.0,10,27.332236
11.0,11,27.360942
10.0,10,27.388053
17.0,17,27.422334
18.0,18,27.453981
20.0,20,27.498226
8.0,8,27.516797
20.0,20,27.557539
17.0,17,27.594895
18.0,18,27.630576
48.0,48,27.728317
17.0,17,27.760929
18.0,18,27.798173
44.0,44,27.891198
45.0,45,27.977007
16.0,16,28.005912
13.0,13,28.02677
11.0,11,28.050887
17.0,17,28.080169
15.0,15,28.111215
42.0,42,28.206458
41.0,41,28.288492
