#{"t_start": 1758287985.5298817, "env_id": "None"}
r,l,t
24.0,24,1.348209
17.0,17,1.403011
9.0,9,1.42248
10.0,10,1.434022
28.0,28,1.471063
21.0,21,1.520486
22.0,22,1.574827
18.0,18,1.5967
14.0,14,1.61596
12.0,12,1.628521
29.0,29,1.666894
19.0,19,1.692994
37.0,37,1.773009
11.0,11,1.785057
15.0,15,1.804516
21.0,21,1.839293
12.0,12,1.852558
11.0,11,1.88446
28.0,28,1.935662
31.0,31,1.974938
23.0,23,2.006688
14.0,14,2.025455
19.0,19,2.059568
21.0,21,2.11284
28.0,28,2.144727
55.0,55,2.222164
12.0,12,2.257695
12.0,12,2.282732
21.0,21,2.319012
25.0,25,2.34922
35.0,35,2.391941
13.0,13,2.409213
20.0,20,2.430511
34.0,34,2.474941
21.0,21,2.499712
28.0,28,2.544275
12.0,12,2.556974
12.0,12,2.574914
14.0,14,2.600087
66.0,66,2.724594
17.0,17,2.763985
12.0,12,2.788155
42.0,42,2.912425
19.0,19,2.93415
16.0,16,2.954148
15.0,15,2.973644
17.0,17,2.993951
19.0,19,3.018275
25.0,25,3.0484
20.0,20,3.100478
11.0,11,3.125232
24.0,24,3.193027
12.0,12,3.23191
43.0,43,3.33252
13.0,13,3.369138
28.0,28,3.429389
33.0,33,3.502758
11.0,11,3.522378
20.0,20,3.544684
43.0,43,3.601413
17.0,17,3.624837
14.0,14,3.643164
11.0,11,3.655026
11.0,11,3.666939
23.0,23,3.701629
15.0,15,3.741565
10.0,10,3.767226
24.0,24,3.835773
19.0,19,3.879122
10.0,10,3.892936
24.0,24,3.935056
20.0,20,3.982675
51.0,51,4.107748
12.0,12,4.12252
15.0,15,4.169388
27.0,27,4.263502
20.0,20,4.312025
38.0,38,4.413492
35.0,35,4.50042
37.0,37,4.607256
16.0,16,4.652703
22.0,22,4.709304
16.0,16,4.760041
24.0,24,4.818334
16.0,16,4.860098
21.0,21,4.904466
39.0,39,5.015201
16.0,16,5.075941
11.0,11,5.10697
19.0,19,5.184226
76.0,76,5.374141
31.0,31,5.452059
20.0,20,5.513955
36.0,36,5.59639
19.0,19,5.652015
65.0,65,5.828701
19.0,19,5.876176
38.0,38,5.985125
12.0,12,6.007575
13.0,13,6.045066
26.0,26,6.114281
29.0,29,6.209715
10.0,10,6.23447
19.0,19,6.289678
57.0,57,6.475653
30.0,30,6.543712
26.0,26,6.647237
39.0,39,6.749408
38.0,38,6.854609
31.0,31,6.943806
11.0,11,6.965162
63.0,63,7.134504
38.0,38,7.245929
102.0,102,7.517966
17.0,17,7.559761
87.0,87,7.780661
47.0,47,7.915592
29.0,29,7.978693
18.0,18,8.034933
44.0,44,8.139982
47.0,47,8.332006
12.0,12,8.356521
129.0,129,8.701999
42.0,42,8.807826
95.0,95,9.057304
168.0,168,9.486155
25.0,25,9.555645
70.0,70,9.730999
42.0,42,9.84022
35.0,35,9.923782
44.0,44,10.039629
23.0,23,10.098725
31.0,31,10.154205
38.0,38,10.191379
80.0,80,10.26944
128.0,128,10.426413
30.0,30,10.456726
24.0,24,10.480193
20.0,20,10.505328
29.0,29,10.538211
99.0,99,10.641249
73.0,73,10.720608
63.0,63,10.779008
64.0,64,10.843905
31.0,31,10.890101
52.0,52,10.973948
106.0,106,11.118162
43.0,43,11.218329
144.0,144,11.555257
68.0,68,11.643228
50.0,50,11.708885
50.0,50,11.780645
49.0,49,12.076282
44.0,44,12.129712
120.0,120,12.351238
181.0,181,12.617078
71.0,71,12.739024
144.0,144,12.971211
27.0,27,13.002285
98.0,98,13.159959
26.0,26,13.197512
53.0,53,13.339256
59.0,59,13.494208
49.0,49,13.599504
62.0,62,13.668362
56.0,56,13.738918
