#{"t_start": 1756028082.153286, "env_id": "None"}
r,l,t
28.0,28,1.141317
11.0,11,1.153653
22.0,22,1.20213
34.0,34,1.238666
10.0,10,1.250192
20.0,20,1.27395
14.0,14,1.289536
37.0,37,1.331212
17.0,17,1.348451
10.0,10,1.359143
13.0,13,1.379123
10.0,10,1.390622
20.0,20,1.412363
11.0,11,1.423928
12.0,12,1.435799
16.0,16,1.452575
12.0,12,1.469507
9.0,9,1.479802
10.0,10,1.490654
11.0,11,1.502128
13.0,13,1.514448
11.0,11,1.528396
8.0,8,1.535483
11.0,11,1.546674
20.0,20,1.570584
9.0,9,1.580914
21.0,21,1.602992
13.0,13,1.618145
11.0,11,1.629354
9.0,9,1.639599
12.0,12,1.651462
9.0,9,1.661309
10.0,10,1.675608
12.0,12,1.690259
10.0,10,1.70481
10.0,10,1.71578
15.0,15,1.731799
16.0,16,1.74831
10.0,10,1.759166
9.0,9,1.769436
16.0,16,1.788314
10.0,10,1.799104
15.0,15,1.815157
8.0,8,1.822017
8.0,8,1.832077
10.0,10,1.842581
9.0,9,1.85282
10.0,10,1.86357
8.0,8,1.870409
8.0,8,1.882468
10.0,10,1.893072
10.0,10,1.903979
12.0,12,1.915799
10.0,10,1.926246
8.0,8,1.936009
12.0,12,1.947791
10.0,10,1.958338
9.0,9,1.968589
10.0,10,1.981159
11.0,11,1.992324
9.0,9,2.002587
9.0,9,2.012764
10.0,10,2.023458
9.0,9,2.033704
9.0,9,2.043747
9.0,9,2.05126
21.0,21,2.075724
9.0,9,2.08533
8.0,8,2.094916
8.0,8,2.104777
10.0,10,2.11568
23.0,23,2.13863
13.0,13,2.153699
15.0,15,2.169856
12.0,12,2.181701
12.0,12,2.198204
13.0,13,2.21036
27.0,27,2.240928
19.0,19,2.262531
45.0,45,2.312918
13.0,13,2.327936
59.0,59,2.393331
23.0,23,2.416467
115.0,115,2.540519
60.0,60,2.60613
38.0,38,2.647628
66.0,66,2.719218
64.0,64,2.787419
54.0,54,2.850648
52.0,52,2.907319
49.0,49,2.96022
59.0,59,3.026251
34.0,34,3.06277
118.0,118,3.193141
55.0,55,3.25352
70.0,70,3.330108
54.0,54,3.391427
64.0,64,3.46165
72.0,72,3.53915
58.0,58,3.601985
75.0,75,3.680728
117.0,117,3.802133
146.0,146,3.960838
120.0,120,4.090109
112.0,112,4.213332
108.0,108,4.351269
132.0,132,4.499982
221.0,221,4.748763
151.0,151,4.910937
66.0,66,4.994924
111.0,111,5.128161
109.0,109,5.254136
209.0,209,5.493842
162.0,162,5.695109
87.0,87,5.791347
123.0,123,5.935434
144.0,144,6.092353
146.0,146,6.257216
139.0,139,6.411473
69.0,69,6.487301
138.0,138,6.635889
88.0,88,6.732136
47.0,47,6.78565
58.0,58,6.845065
115.0,115,6.968438
133.0,133,7.119576
209.0,209,7.356024
211.0,211,7.594366
207.0,207,7.829119
281.0,281,8.146719
285.0,285,8.462155
500.0,500,9.101508
395.0,395,9.560206
135.0,135,9.713979
373.0,373,10.138444
324.0,324,10.498245
191.0,191,10.706707
147.0,147,10.870792
79.0,79,10.96207
117.0,117,11.090914
146.0,146,11.267771
88.0,88,11.376937
97.0,97,11.495305
106.0,106,11.626671
140.0,140,11.794974
220.0,220,12.059937
129.0,129,12.199649
158.0,158,12.373924
184.0,184,13.092575
289.0,289,13.406716
150.0,150,13.574231
144.0,144,13.728525
113.0,113,13.851301
120.0,120,13.990978
87.0,87,14.081606
116.0,116,14.212305
50.0,50,14.264751
73.0,73,14.345179
192.0,192,14.551767
176.0,176,14.75801
328.0,328,15.116848
219.0,219,15.367869
173.0,173,15.552899
115.0,115,15.684339
213.0,213,15.926636
114.0,114,16.066089
127.0,127,16.216409
57.0,57,16.293835
80.0,80,16.39576
62.0,62,16.470299
78.0,78,16.565429
96.0,96,16.679092
91.0,91,16.787382
153.0,153,16.970268
105.0,105,17.091245
96.0,96,17.201312
113.0,113,17.329214
109.0,109,17.45484
95.0,95,17.570798
84.0,84,17.670743
105.0,105,17.796607
92.0,92,17.904098
90.0,90,18.015492
113.0,113,18.155782
290.0,290,18.49821
124.0,124,18.646558
81.0,81,18.741319
64.0,64,18.821345
60.0,60,18.890354
52.0,52,18.952385
54.0,54,19.017777
23.0,23,19.054596
41.0,41,19.095821
23.0,23,19.119979
15.0,15,19.135375
27.0,27,19.17906
18.0,18,19.197848
15.0,15,19.215112
14.0,14,19.234308
13.0,13,19.250509
16.0,16,19.268463
12.0,12,19.281066
10.0,10,19.292562
12.0,12,19.308045
11.0,11,19.31988
