#{"t_start": 1758287295.8850448, "env_id": "None"}
r,l,t
170.0,170,11.929894
64.0,64,11.995807
130.0,130,12.141538
98.0,98,12.242344
104.0,104,12.560074
93.0,93,12.655729
103.0,103,12.75794
121.0,121,12.888744
144.0,144,13.048827
145.0,145,13.197516
156.0,156,13.367724
247.0,247,13.62283
175.0,175,13.796749
175.0,175,13.966808
288.0,288,14.242588
189.0,189,14.427904
145.0,145,14.582808
299.0,299,14.876583
323.0,323,15.222379
375.0,375,15.642067
269.0,269,15.935793
199.0,199,16.137408
291.0,291,16.445246
221.0,221,16.702515
306.0,306,17.041447
163.0,163,17.200388
362.0,362,17.552574
106.0,106,17.65609
200.0,200,18.157442
109.0,109,18.263508
316.0,316,18.571083
172.0,172,18.738065
152.0,152,18.885674
90.0,90,18.975238
160.0,160,19.132989
251.0,251,19.378243
251.0,251,19.624697
166.0,166,19.79857
180.0,180,19.992685
234.0,234,20.235387
295.0,295,20.566475
230.0,230,20.791994
136.0,136,20.92399
137.0,137,21.056226
81.0,81,21.134324
95.0,95,21.225981
146.0,146,21.365216
125.0,125,21.489063
138.0,138,21.624132
113.0,113,21.735564
192.0,192,21.930535
186.0,186,22.125241
121.0,121,22.274661
140.0,140,22.43235
157.0,157,22.608511
118.0,118,22.743638
269.0,269,23.050961
147.0,147,23.524465
179.0,179,23.715365
303.0,303,24.026448
299.0,299,24.352955
141.0,141,24.530388
166.0,166,24.709319
51.0,51,24.764621
136.0,136,24.914397
167.0,167,25.090367
150.0,150,25.240992
123.0,123,25.361073
110.0,110,25.464242
35.0,35,25.499747
113.0,113,25.610188
172.0,172,25.773417
139.0,139,25.908085
111.0,111,26.023221
113.0,113,26.131699
131.0,131,26.25607
80.0,80,26.334464
152.0,152,26.483068
45.0,45,26.530323
101.0,101,26.648304
184.0,184,26.864127
21.0,21,26.890232
136.0,136,27.045406
124.0,124,27.174176
39.0,39,27.213662
25.0,25,27.240268
143.0,143,27.390304
27.0,27,27.421605
154.0,154,27.596003
43.0,43,27.643418
152.0,152,27.797192
124.0,124,27.91822
137.0,137,28.051517
125.0,125,28.178672
46.0,46,28.22497
112.0,112,28.340765
117.0,117,28.469809
164.0,164,28.659089
84.0,84,29.155112
175.0,175,29.332837
161.0,161,29.508437
34.0,34,29.547453
129.0,129,29.686967
28.0,28,29.72434
96.0,96,29.838227
276.0,276,30.146759
162.0,162,30.343706
176.0,176,30.538361
92.0,92,30.644133
90.0,90,30.744804
49.0,49,30.796313
122.0,122,30.916468
102.0,102,31.011778
130.0,130,31.14327
135.0,135,31.274559
275.0,275,31.544885
139.0,139,31.679329
158.0,158,31.840395
238.0,238,32.093565
149.0,149,32.267833
331.0,331,32.644449
258.0,258,32.936592
98.0,98,33.04174
136.0,136,33.19778
135.0,135,33.341367
302.0,302,33.657182
156.0,156,33.832276
264.0,264,34.133281
295.0,295,34.46544
221.0,221,35.329763
278.0,278,35.607118
175.0,175,35.780637
98.0,98,35.876763
182.0,182,36.062688
214.0,214,36.273586
245.0,245,36.535888
201.0,201,36.7673
170.0,170,36.95517
171.0,171,37.149271
278.0,278,37.459789
224.0,224,37.682506
216.0,216,37.894052
193.0,193,38.085343
198.0,198,38.2829
210.0,210,38.505746
309.0,309,38.83323
307.0,307,39.193505
174.0,174,39.395533
219.0,219,39.65154
331.0,331,40.015687
289.0,289,40.338767
319.0,319,41.484667
425.0,425,41.925663
482.0,482,42.397488
130.0,130,42.529116
263.0,263,42.803462
44.0,44,42.847744
137.0,137,43.004801
182.0,182,43.20797
500.0,500,43.769316
123.0,123,43.905195
68.0,68,43.978169
58.0,58,44.051611
17.0,17,44.069147
27.0,27,44.096215
42.0,42,44.14537
93.0,93,44.251193
31.0,31,44.287487
21.0,21,44.310365
28.0,28,44.345283
33.0,33,44.380999
49.0,49,44.433863
69.0,69,44.508617
17.0,17,44.528024
47.0,47,44.581648
19.0,19,44.601545
24.0,24,44.631145
101.0,101,44.748208
16.0,16,44.765082
32.0,32,44.798812
17.0,17,44.818042
14.0,14,44.83394
17.0,17,44.851348
50.0,50,44.902943
38.0,38,44.947639
13.0,13,44.958643
34.0,34,45.000432
29.0,29,45.029369
57.0,57,45.086013
81.0,81,45.17207
94.0,94,45.269273
113.0,113,45.391966
141.0,141,45.556495
19.0,19,45.574983
240.0,240,45.843413
178.0,178,46.046407
40.0,40,46.094205
132.0,132,46.26678
164.0,164,46.447239
60.0,60,46.508648
126.0,126,46.638752
190.0,190,47.525544
86.0,86,47.607186
177.0,177,47.783315
105.0,105,47.88621
68.0,68,47.951781
104.0,104,48.058078
167.0,167,48.237525
278.0,278,48.58008
232.0,232,48.839356
388.0,388,49.252076
115.0,115,49.377909
62.0,62,49.448596
409.0,409,49.91012
231.0,231,50.172657
210.0,210,50.413741
78.0,78,50.502883
166.0,166,50.691441
315.0,315,51.067822
51.0,51,51.125881
426.0,426,51.560841
257.0,257,51.814296
480.0,480,52.31422
106.0,106,52.427586
500.0,500,53.789143
90.0,90,53.879178
301.0,301,54.190801
307.0,307,54.516627
187.0,187,54.713006
159.0,159,54.87958
85.0,85,54.96853
289.0,289,55.269813
64.0,64,55.337804
394.0,394,55.752909
224.0,224,55.987694
173.0,173,56.168953
133.0,133,56.307216
142.0,142,56.45672
160.0,160,56.619001
146.0,146,56.767353
229.0,229,57.028606
16.0,16,57.04712
109.0,109,57.160337
141.0,141,57.30801
172.0,172,57.484862
186.0,186,57.674857
61.0,61,57.74374
198.0,198,57.950299
161.0,161,58.117903
203.0,203,58.326674
215.0,215,58.552959
42.0,42,58.596796
113.0,113,58.717734
104.0,104,58.825466
79.0,79,58.904299
22.0,22,58.927782
19.0,19,59.535145
58.0,58,59.588917
111.0,111,59.696488
78.0,78,59.770595
232.0,232,60.003869
209.0,209,60.219593
97.0,97,60.319448
297.0,297,60.626936
130.0,130,60.764952
95.0,95,60.864022
111.0,111,60.979702
260.0,260,61.245705
238.0,238,61.487185
94.0,94,61.584623
177.0,177,61.762965
84.0,84,61.843993
37.0,37,61.884947
12.0,12,61.899252
15.0,15,61.911036
16.0,16,61.927392
18.0,18,61.948879
34.0,34,61.984586
151.0,151,62.1403
61.0,61,62.201814
10.0,10,62.215103
32.0,32,62.247627
93.0,93,62.341621
20.0,20,62.36417
22.0,22,62.389565
36.0,36,62.427129
35.0,35,62.461159
10.0,10,62.474422
22.0,22,62.495784
13.0,13,62.510569
23.0,23,62.534463
75.0,75,62.61123
28.0,28,62.641884
39.0,39,62.684101
82.0,82,62.766463
80.0,80,62.849534
56.0,56,62.90835
338.0,338,63.258713
20.0,20,63.281145
266.0,266,63.55641
143.0,143,63.701915
49.0,49,63.749629
202.0,202,63.953627
74.0,74,64.02843
249.0,249,64.295602
500.0,500,65.766414
124.0,124,65.89428
148.0,148,66.039512
166.0,166,66.211177
200.0,200,66.418947
277.0,277,66.707825
253.0,253,66.969344
300.0,300,67.281948
500.0,500,67.816069
184.0,184,68.012111
129.0,129,68.154144
158.0,158,68.331565
160.0,160,68.519401
155.0,155,68.696929
170.0,170,68.898926
199.0,199,69.118995
168.0,168,69.307372
242.0,242,69.583441
250.0,250,69.874205
224.0,224,70.14689
342.0,342,70.498888
218.0,218,70.726749
102.0,102,70.838239
207.0,207,71.726983
31.0,31,71.753807
46.0,46,71.800547
94.0,94,71.893566
62.0,62,71.954029
249.0,249,72.209086
176.0,176,72.384027
275.0,275,72.662329
42.0,42,72.706188
210.0,210,72.929258
16.0,16,72.945735
27.0,27,72.971928
164.0,164,73.145427
195.0,195,73.347716
14.0,14,73.366051
55.0,55,73.425395
104.0,104,73.533554
185.0,185,73.726724
59.0,59,73.785491
219.0,219,74.011429
233.0,233,74.263407
123.0,123,74.387793
133.0,133,74.524378
178.0,178,74.700061
189.0,189,74.889932
223.0,223,75.12395
79.0,79,75.204016
252.0,252,75.46978
192.0,192,75.670335
197.0,197,75.878438
32.0,32,75.911588
108.0,108,76.030373
342.0,342,76.396802
228.0,228,76.633052
266.0,266,77.393161
240.0,240,77.622909
230.0,230,77.843335
228.0,228,78.065743
144.0,144,78.204922
110.0,110,78.308585
111.0,111,78.416396
205.0,205,78.61881
220.0,220,78.848033
25.0,25,78.873442
187.0,187,79.073616
213.0,213,79.299118
242.0,242,79.564982
169.0,169,79.753747
154.0,154,79.923502
11.0,11,79.933881
154.0,154,80.10952
161.0,161,80.295572
140.0,140,80.45867
139.0,139,80.626261
141.0,141,80.779968
153.0,153,80.939342
141.0,141,81.089313
148.0,148,81.251923
237.0,237,81.511585
170.0,170,81.688722
194.0,194,81.896858
162.0,162,82.067316
124.0,124,82.18981
145.0,145,82.339303
121.0,121,82.458375
140.0,140,82.597174
25.0,25,82.621318
142.0,142,83.092547
136.0,136,83.231133
116.0,116,83.348567
143.0,143,83.490225
143.0,143,83.636124
172.0,172,83.811674
176.0,176,83.992874
173.0,173,84.169694
186.0,186,84.373118
158.0,158,84.539266
148.0,148,84.707051
153.0,153,84.879179
192.0,192,85.101858
188.0,188,85.310076
183.0,183,85.511745
138.0,138,85.670665
170.0,170,85.85744
140.0,140,86.016969
128.0,128,86.157257
161.0,161,86.336812
134.0,134,86.480359
72.0,72,86.557654
135.0,135,86.710643
146.0,146,86.874601
170.0,170,87.06844
202.0,202,87.302206
148.0,148,87.473267
103.0,103,87.589751
78.0,78,87.678789
82.0,82,87.774199
16.0,16,87.792395
187.0,187,88.017949
207.0,207,88.259342
226.0,226,88.974844
202.0,202,89.191821
198.0,198,89.396064
203.0,203,89.607817
288.0,288,89.926299
265.0,265,90.21966
226.0,226,90.45637
98.0,98,90.556586
112.0,112,90.678445
79.0,79,90.765263
168.0,168,90.955298
207.0,207,91.180941
120.0,120,91.307023
67.0,67,91.37402
50.0,50,91.426494
68.0,68,91.497988
67.0,67,91.563216
173.0,173,91.749659
171.0,171,91.927651
38.0,38,91.967367
275.0,275,92.26501
187.0,187,92.463964
136.0,136,92.606408
368.0,368,92.977332
32.0,32,93.008904
132.0,132,93.148439
69.0,69,93.223073
266.0,266,93.500563
19.0,19,93.518557
244.0,244,93.789925
171.0,171,93.976148
123.0,123,94.109746
127.0,127,94.240178
28.0,28,94.614474
178.0,178,94.799026
99.0,99,94.907051
132.0,132,95.044273
192.0,192,95.242622
129.0,129,95.3789
17.0,17,95.395924
103.0,103,95.507208
219.0,219,95.751387
169.0,169,95.941058
335.0,335,96.296676
264.0,264,96.567853
406.0,406,96.969978
154.0,154,97.1258
116.0,116,97.23665
247.0,247,97.476318
134.0,134,97.61095
180.0,180,97.789346
109.0,109,97.902887
69.0,69,97.970435
437.0,437,98.44134
178.0,178,98.6194
373.0,373,98.998212
276.0,276,99.271374
164.0,164,99.433004
192.0,192,99.625604
500.0,500,101.047572
39.0,39,101.084943
19.0,19,101.107761
105.0,105,101.20998
168.0,168,101.372802
137.0,137,101.503456
196.0,196,101.693997
308.0,308,101.995758
241.0,241,102.239505
325.0,325,102.609549
239.0,239,102.865894
248.0,248,103.129881
234.0,234,103.378748
152.0,152,103.538841
243.0,243,103.800556
423.0,423,104.24583
276.0,276,104.534836
454.0,454,105.008512
179.0,179,105.186983
218.0,218,105.399734
15.0,15,105.41775
85.0,85,105.499538
339.0,339,106.663793
276.0,276,106.936074
69.0,69,107.005628
211.0,211,107.218592
272.0,272,107.498883
242.0,242,107.75544
365.0,365,108.136396
420.0,420,108.578223
344.0,344,108.939368
131.0,131,109.078824
297.0,297,109.387478
205.0,205,109.606641
141.0,141,109.751227
216.0,216,109.971066
160.0,160,110.127985
161.0,161,110.292414
223.0,223,110.515826
161.0,161,110.685747
231.0,231,110.923518
157.0,157,111.081425
220.0,220,111.319698
95.0,95,111.414544
170.0,170,111.592112
143.0,143,111.748365
109.0,109,112.261594
135.0,135,112.397147
142.0,142,112.550467
138.0,138,112.692554
194.0,194,112.893855
146.0,146,113.050067
188.0,188,113.242232
95.0,95,113.347218
159.0,159,113.514924
266.0,266,113.790918
199.0,199,113.998099
221.0,221,114.232005
434.0,434,114.683539
376.0,376,115.077362
236.0,236,115.32165
235.0,235,115.567918
229.0,229,115.803603
93.0,93,115.902153
187.0,187,116.096673
166.0,166,116.270954
53.0,53,116.334082
321.0,321,116.671366
155.0,155,116.831831
219.0,219,117.061337
32.0,32,117.093994
322.0,322,117.429809
80.0,80,118.348402
38.0,38,118.387768
69.0,69,118.451305
287.0,287,118.732335
45.0,45,118.77771
293.0,293,119.059151
302.0,302,119.352998
269.0,269,119.615482
380.0,380,120.004393
323.0,323,120.321471
304.0,304,120.61775
111.0,111,120.72496
207.0,207,120.925997
220.0,220,121.142957
229.0,229,121.362741
231.0,231,121.590774
165.0,165,121.752419
183.0,183,121.929581
129.0,129,122.058149
151.0,151,122.210285
232.0,232,122.444727
175.0,175,122.626193
264.0,264,122.902829
200.0,200,123.111496
139.0,139,123.577666
192.0,192,123.765671
147.0,147,123.914654
149.0,149,124.058751
190.0,190,124.248277
252.0,252,124.488288
171.0,171,124.653842
212.0,212,124.855227
200.0,200,125.061358
270.0,270,125.318151
249.0,249,125.56012
217.0,217,125.776656
215.0,215,125.989753
210.0,210,126.201659
20.0,20,126.231733
41.0,41,126.288476
46.0,46,126.355815
193.0,193,126.550474
45.0,45,126.595767
194.0,194,126.789021
159.0,159,126.940024
33.0,33,126.972578
148.0,148,127.111377
49.0,49,127.156954
42.0,42,127.200947
42.0,42,127.239504
52.0,52,127.288533
92.0,92,127.382816
32.0,32,127.413235
96.0,96,127.506356
175.0,175,127.679572
187.0,187,127.862038
152.0,152,128.015167
298.0,298,128.311656
161.0,161,128.49637
190.0,190,129.147611
116.0,116,129.261601
226.0,226,129.482943
72.0,72,129.55356
185.0,185,129.734045
142.0,142,129.875993
156.0,156,130.038582
200.0,200,130.234899
156.0,156,130.386477
201.0,201,130.585714
54.0,54,130.661858
166.0,166,130.826044
130.0,130,130.957575
75.0,75,131.031563
175.0,175,131.20244
29.0,29,131.232433
102.0,102,131.329772
34.0,34,131.367081
12.0,12,131.377023
26.0,26,131.40112
170.0,170,131.567118
192.0,192,131.748221
165.0,165,131.908155
22.0,22,131.929983
147.0,147,132.070388
69.0,69,132.138311
216.0,216,132.343791
194.0,194,132.527861
43.0,43,132.573127
198.0,198,132.759123
189.0,189,132.941936
182.0,182,133.118132
67.0,67,133.180228
86.0,86,133.264638
179.0,179,133.439752
25.0,25,133.462758
120.0,120,133.576958
162.0,162,133.735164
23.0,23,133.753719
172.0,172,134.354434
197.0,197,134.546769
157.0,157,134.693583
196.0,196,134.886068
207.0,207,135.086609
226.0,226,135.308332
216.0,216,135.517673
199.0,199,135.712648
167.0,167,135.873507
166.0,166,136.0277
133.0,133,136.160409
157.0,157,136.31096
79.0,79,136.384455
13.0,13,136.398049
135.0,135,136.527723
200.0,200,136.719467
158.0,158,136.876555
131.0,131,137.002055
231.0,231,137.22586
156.0,156,137.374376
180.0,180,137.554062
196.0,196,137.747964
221.0,221,137.966126
15.0,15,137.981186
78.0,78,138.059643
18.0,18,138.076179
48.0,48,138.124735
31.0,31,138.155266
179.0,179,138.331669
136.0,136,138.469605
134.0,134,138.603075
151.0,151,138.753916
158.0,158,138.910022
162.0,162,139.072719
48.0,48,139.122051
168.0,168,139.653093
129.0,129,139.779042
31.0,31,139.809447
129.0,129,139.935351
25.0,25,139.961015
167.0,167,140.122807
12.0,12,140.132552
145.0,145,140.278733
98.0,98,140.378705
129.0,129,140.507068
140.0,140,140.644409
150.0,150,140.797052
190.0,190,140.989342
156.0,156,141.141266
178.0,178,141.323527
154.0,154,141.477063
204.0,204,141.678266
202.0,202,141.883436
148.0,148,142.032698
213.0,213,142.250496
169.0,169,142.426223
19.0,19,142.444146
146.0,146,142.600555
128.0,128,142.733014
45.0,45,142.776478
51.0,51,142.836076
52.0,52,142.887193
60.0,60,142.952808
64.0,64,143.020324
185.0,185,143.207875
207.0,207,143.421141
201.0,201,143.630337
118.0,118,143.752569
166.0,166,143.926801
205.0,205,144.14095
80.0,80,144.222462
166.0,166,144.396574
178.0,178,144.583842
198.0,198,145.180774
308.0,308,145.479253
215.0,215,145.699275
211.0,211,145.909628
302.0,302,146.226454
75.0,75,146.304426
96.0,96,146.405507
80.0,80,146.490301
288.0,288,146.802299
246.0,246,147.067239
202.0,202,147.283902
267.0,267,147.565256
231.0,231,147.817007
203.0,203,148.02037
188.0,188,148.205991
60.0,60,148.26348
80.0,80,148.343227
147.0,147,148.485475
500.0,500,148.972142
317.0,317,149.285963
219.0,219,149.503403
265.0,265,149.801218
27.0,27,149.836113
202.0,202,150.103867
111.0,111,150.212394
222.0,222,150.835035
213.0,213,151.040625
218.0,218,151.249715
322.0,322,151.554763
225.0,225,151.783308
177.0,177,151.972387
36.0,36,152.011742
36.0,36,152.052766
36.0,36,152.08964
76.0,76,152.175582
144.0,144,152.334897
62.0,62,152.398891
80.0,80,152.487465
105.0,105,152.608169
270.0,270,152.878227
63.0,63,152.941223
90.0,90,153.035278
101.0,101,153.148318
180.0,180,153.352944
223.0,223,153.602369
16.0,16,153.61979
47.0,47,153.673457
184.0,184,153.876084
53.0,53,153.936916
161.0,161,154.111877
136.0,136,154.262685
256.0,256,154.547283
208.0,208,154.777885
178.0,178,154.973105
201.0,201,155.193403
235.0,235,155.457632
198.0,198,155.67814
119.0,119,155.805245
200.0,200,156.434366
162.0,162,156.617131
129.0,129,156.761906
103.0,103,156.875738
185.0,185,157.078934
202.0,202,157.299431
49.0,49,157.354159
153.0,153,157.522734
173.0,173,157.716761
125.0,125,157.857182
113.0,113,157.980299
104.0,104,158.094566
110.0,110,158.212317
31.0,31,158.248521
179.0,179,158.452039
137.0,137,158.601583
167.0,167,158.786375
273.0,273,159.086192
188.0,188,159.291082
256.0,256,159.577306
224.0,224,159.822373
286.0,286,160.138083
58.0,58,160.206069
371.0,371,160.567279
379.0,379,160.932217
271.0,271,161.203227
187.0,187,161.382076
174.0,174,161.552238
186.0,186,161.734003
172.0,172,162.279867
209.0,209,162.488883
64.0,64,162.553795
176.0,176,162.735081
205.0,205,162.952933
130.0,130,163.08573
157.0,157,163.236422
178.0,178,163.417441
234.0,234,163.647667
113.0,113,163.778388
112.0,112,163.898599
164.0,164,164.066067
148.0,148,164.204696
216.0,216,164.411595
177.0,177,164.585449
190.0,190,164.770453
148.0,148,164.916061
165.0,165,165.092051
163.0,163,165.275493
236.0,236,165.531602
246.0,246,165.778177
272.0,272,166.053829
273.0,273,166.350521
330.0,330,166.70609
214.0,214,166.935805
200.0,200,167.167193
130.0,130,167.90333
64.0,64,167.97148
28.0,28,168.001001
101.0,101,168.100096
167.0,167,168.268701
19.0,19,168.285985
70.0,70,168.357564
12.0,12,168.374283
14.0,14,168.385519
26.0,26,168.415127
76.0,76,168.492159
113.0,113,168.608004
89.0,89,168.697158
44.0,44,168.742324
200.0,200,168.946824
232.0,232,169.189819
214.0,214,169.417959
143.0,143,169.566714
84.0,84,169.65379
105.0,105,169.764511
251.0,251,170.033283
251.0,251,170.296293
340.0,340,170.64994
323.0,323,170.988034
286.0,286,171.292511
248.0,248,171.553047
251.0,251,171.812436
225.0,225,172.059584
190.0,190,172.259447
197.0,197,172.456292
149.0,149,172.610093
137.0,137,172.757415
256.0,256,173.042527
182.0,182,173.707865
184.0,184,173.908077
181.0,181,174.117577
253.0,253,174.393633
217.0,217,174.603894
141.0,141,174.740461
290.0,290,175.025814
200.0,200,175.21727
416.0,416,175.623744
280.0,280,175.911523
222.0,222,176.181758
362.0,362,176.589372
259.0,259,176.882556
181.0,181,177.092278
252.0,252,177.348766
96.0,96,177.444098
207.0,207,177.642525
292.0,292,177.923213
178.0,178,178.098218
139.0,139,178.244028
204.0,204,178.455178
389.0,389,179.570433
281.0,281,179.875038
17.0,17,179.895624
260.0,260,180.190388
78.0,78,180.27464
140.0,140,180.469438
326.0,326,180.822093
20.0,20,180.840122
107.0,107,180.949823
130.0,130,181.087625
188.0,188,181.290196
63.0,63,181.354194
34.0,34,181.390455
316.0,316,181.7471
221.0,221,182.002709
108.0,108,182.129766
265.0,265,182.43154
15.0,15,182.452428
253.0,253,182.740308
500.0,500,183.253199
52.0,52,183.316649
69.0,69,183.384948
246.0,246,183.630071
217.0,217,183.839508
228.0,228,184.070012
149.0,149,184.224418
164.0,164,184.384845
207.0,207,184.58946
91.0,91,184.676014
210.0,210,184.883225
300.0,300,186.108843
289.0,289,186.39002
183.0,183,186.569029
114.0,114,186.684827
103.0,103,186.784332
243.0,243,187.02419
500.0,500,187.523561
191.0,191,187.707847
500.0,500,188.216342
120.0,120,188.345422
460.0,460,188.830126
500.0,500,189.410249
80.0,80,189.493362
500.0,500,190.027714
379.0,379,190.423542
440.0,440,190.864567
225.0,225,191.713284
301.0,301,192.007768
197.0,197,192.196708
332.0,332,192.521217
265.0,265,192.777981
228.0,228,193.006779
313.0,313,193.323669
176.0,176,193.495301
201.0,201,193.686859
217.0,217,193.896954
320.0,320,194.207279
161.0,161,194.366338
95.0,95,194.461087
143.0,143,194.603535
187.0,187,194.7833
184.0,184,194.979
205.0,205,195.184246
147.0,147,195.331089
202.0,202,195.539762
196.0,196,195.762588
124.0,124,195.883714
204.0,204,196.087291
143.0,143,196.23193
144.0,144,196.37402
113.0,113,196.483545
147.0,147,196.961812
220.0,220,197.175332
172.0,172,197.342683
285.0,285,197.624082
125.0,125,197.746284
180.0,180,197.935198
55.0,55,197.994366
288.0,288,198.294531
169.0,169,198.462025
23.0,23,198.48412
49.0,49,198.52954
182.0,182,198.706114
199.0,199,198.905418
157.0,157,199.063758
68.0,68,199.133688
185.0,185,199.318865
175.0,175,199.490025
500.0,500,199.990672
162.0,162,200.165058
183.0,183,200.342047
151.0,151,200.488187
141.0,141,200.627503
289.0,289,200.911625
26.0,26,200.936607
179.0,179,201.1165
155.0,155,201.269071
127.0,127,201.406185
156.0,156,201.57158
265.0,265,201.862152
75.0,75,202.717998
181.0,181,202.891876
258.0,258,203.150331
256.0,256,203.400589
189.0,189,203.582509
14.0,14,203.596798
139.0,139,203.733266
258.0,258,203.993904
290.0,290,204.294402
274.0,274,204.567264
256.0,256,204.818068
230.0,230,205.041617
253.0,253,205.291849
183.0,183,205.46612
198.0,198,205.658881
15.0,15,205.673628
116.0,116,205.789552
171.0,171,205.952229
181.0,181,206.130854
263.0,263,206.379425
234.0,234,206.616717
243.0,243,206.853434
278.0,278,207.122262
460.0,460,207.568666
59.0,59,208.307519
264.0,264,208.562207
295.0,295,208.847712
389.0,389,209.221104
193.0,193,209.411049
54.0,54,209.466719
366.0,366,209.843453
388.0,388,210.232101
86.0,86,210.316463
191.0,191,210.49997
195.0,195,210.696141
176.0,176,210.894281
219.0,219,211.122127
238.0,238,211.369751
16.0,16,211.387658
97.0,97,211.485461
256.0,256,211.741785
168.0,168,211.912437
195.0,195,212.100817
168.0,168,212.262937
206.0,206,212.467029
149.0,149,212.613374
188.0,188,212.80971
158.0,158,212.985689
187.0,187,213.183718
155.0,155,213.706812
246.0,246,213.943266
185.0,185,214.117583
119.0,119,214.231719
15.0,15,214.248338
138.0,138,214.38402
14.0,14,214.398398
179.0,179,214.570522
27.0,27,214.598763
115.0,115,214.71214
175.0,175,214.885383
175.0,175,215.055461
132.0,132,215.185988
164.0,164,215.344633
112.0,112,215.451619
44.0,44,215.493064
143.0,143,215.630698
179.0,179,215.8078
162.0,162,215.967112
149.0,149,216.111562
134.0,134,216.241187
238.0,238,216.470749
174.0,174,216.647919
125.0,125,216.770299
174.0,174,216.955323
359.0,359,217.348037
251.0,251,217.59416
199.0,199,217.783854
292.0,292,218.064478
324.0,324,218.377523
196.0,196,218.566047
194.0,194,219.294603
39.0,39,219.331655
34.0,34,219.364798
43.0,43,219.404346
135.0,135,219.533401
97.0,97,219.629287
168.0,168,219.790311
205.0,205,219.989038
354.0,354,220.331236
247.0,247,220.573787
363.0,363,220.9313
25.0,25,220.954993
37.0,37,220.990332
85.0,85,221.075577
44.0,44,221.11928
379.0,379,221.491235
93.0,93,221.581358
105.0,105,221.687841
494.0,494,222.163016
118.0,118,222.279622
500.0,500,222.768372
485.0,485,223.237224
376.0,376,223.607734
178.0,178,223.779194
234.0,234,224.009892
275.0,275,224.893494
224.0,224,225.125648
62.0,62,225.190119
144.0,144,225.337912
147.0,147,225.495725
11.0,11,225.509708
166.0,166,225.683381
22.0,22,225.706352
69.0,69,225.777637
202.0,202,226.010401
197.0,197,226.206143
290.0,290,226.492266
269.0,269,226.753003
352.0,352,227.096389
14.0,14,227.110662
140.0,140,227.247592
421.0,421,227.665299
336.0,336,227.993861
500.0,500,228.495633
139.0,139,228.635187
500.0,500,229.137865
15.0,15,229.153735
192.0,192,229.343554
294.0,294,229.642266
273.0,273,230.873015
