#{"t_start": 1756069365.685366, "env_id": "None"}
r,l,t
17.791367,155,755.139945
-80.56174,391,761.379049
-49.88909,490,768.980427
-13.652809,338,774.615277
202.67212,478,782.463995
-42.26435,216,785.712405
16.613289,258,789.900427
165.24156,433,796.320162
284.63925,208,799.347505
-2.195984,427,806.322433
-208.77258,341,811.319569
70.88643,173,814.039046
221.52985,384,820.533074
189.91315,479,827.693328
33.586075,182,830.611751
213.9221,466,838.269673
217.73572,331,843.650388
193.535,426,850.712244
191.14575,475,858.438748
184.83408,494,865.929477
42.137436,203,868.853789
18.774109,182,871.867687
229.8418,468,879.215611
41.854416,240,883.388118
-30.597351,401,890.099379
-41.375423,324,895.315713
216.52899,531,903.258328
-16.82074,250,906.78826
-24.242256,247,911.211483
9.848328,124,913.179201
29.641068,167,915.846486
37.363663,166,918.757498
228.96497,289,923.308884
-25.741592,239,926.63205
27.770523,291,931.118834
-17.890816,192,933.944983
53.25206,231,937.415677
261.757,431,944.351993
-199.88742,582,953.302564
245.58395,471,960.724846
161.90623,653,970.994213
-3.6899948,255,975.178854
15.774391,224,978.825874
-10.933014,305,983.485187
-81.2238,327,988.787508
209.38535,471,996.345853
180.3819,421,1002.6918
225.79077,476,1009.578529
-5.1666946,252,1013.512521
-4.1478653,312,1018.311656
5.967819,332,1023.636919
2.438675,210,1026.979163
208.35156,518,1034.823137
-32.474617,454,1041.750879
7.464081,315,1051.025567
247.93034,438,1057.838094
238.13722,479,1066.010637
120.64372,791,1078.491635
228.79132,395,1084.741145
149.00018,589,1093.239732
-153.02724,472,1099.57588
157.11218,594,1108.013413
150.22427,505,1115.719458
-17.029129,76,1116.911588
177.53503,578,1125.398579
-48.122234,656,1134.955038
-216.63182,634,1144.209345
180.83128,429,1150.602701
-91.64782,151,1152.844959
201.07089,486,1159.773864
-35.826424,333,1164.685586
-14.288902,315,1169.145381
177.73808,531,1176.703874
-13.519936,480,1183.580545
-26.514763,218,1186.646296
212.9635,430,1192.807361
212.44499,475,1199.420752
278.9846,371,1204.858003
175.69739,576,1213.052667
190.24371,622,1222.415239
226.27786,601,1230.640229
186.45764,742,1240.771796
-81.48297,372,1245.853031
160.64487,690,1255.130861
199.5672,458,1261.182054
258.51385,441,1267.913865
102.137886,647,1277.809709
170.43573,703,1288.098312
264.902,319,1292.790188
265.20264,362,1298.319808
-49.346443,550,1306.318736
101.4323,978,1321.080947
-130.68747,364,1327.090752
-21.393341,250,1331.048843
141.0191,794,1347.139012
89.58424,987,1362.311085
216.28087,437,1368.908967
50.955524,958,1383.492635
35.9458,227,1387.359847
-21.0234,213,1390.961159
-36.299053,411,1397.283309
38.745346,203,1400.172117
258.1045,356,1405.827549
213.95447,466,1413.471126
169.31302,581,1423.090631
-21.927605,156,1425.610107
139.09418,671,1437.12062
177.52975,598,1446.538688
175.70312,555,1455.722311
240.26984,373,1461.124851
-0.31394958,320,1465.848707
1.2772675,275,1470.04583
298.7967,304,1474.600514
15.734543,420,1481.020879
-3.8092346,251,1485.617424
263.33075,326,1490.923371
193.86852,433,1497.78194
46.977127,135,1499.808628
211.04185,412,1506.285101
275.89453,231,1510.047754
208.99284,470,1517.620657
241.63614,490,1525.80319
209.49243,245,1529.761802
161.91504,654,1540.593062
28.978882,171,1543.226716
239.69029,278,1547.296661
272.6441,231,1550.949349
104.14686,427,1558.271442
7.2972794,173,1560.840866
30.877716,183,1563.475984
258.25134,233,1566.516662
270.64288,378,1572.146251
172.05927,651,1582.328519
44.35193,160,1584.741314
253.20769,245,1587.917399
252.39818,332,1592.49265
192.08243,469,1599.513134
-55.108944,186,1602.581393
12.626213,219,1606.251129
200.77097,553,1614.383235
59.682076,621,1622.603056
200.25226,425,1628.005599
168.47739,510,1634.929384
190.36981,544,1642.053984
220.9345,316,1646.381795
-59.853966,284,1650.231784
220.5625,264,1657.137163
-861.9523,160,1659.226387
249.91422,223,1662.084119
-5.562645,205,1664.691112
-28.810875,242,1667.867228
243.66942,358,1672.6811
241.16861,324,1676.946465
149.85411,519,1683.673939
37.70688,258,1687.066345
241.74287,463,1693.125897
243.9919,364,1697.748122
167.83319,464,1703.924326
203.2056,461,1709.919398
-197.93024,520,1716.463064
-159.84607,423,1721.949723
59.314117,927,1733.812689
208.01672,369,1738.545946
-184.58076,1000,1751.477226
-148.97021,380,1756.292953
50.203537,191,1758.636474
224.9311,305,1762.669621
249.20596,260,1766.253925
-205.43106,1000,1781.116356
27.302895,176,1783.486711
215.54707,325,1787.835831
243.50266,422,1794.272717
220.8808,500,1801.54041
-52.6053,484,1807.925817
190.84659,499,1815.054276
49.143402,147,1817.265981
-168.39066,1000,1832.116802
-173.42494,365,1837.558776
-142.43951,584,1845.477191
-9.025497,339,1850.262171
-26.43219,428,1856.315342
15.440369,142,1858.295995
236.60088,486,1865.64656
-97.77768,547,1873.428883
8.49147,163,1875.608326
231.344,465,1882.801235
230.80023,346,1887.135536
174.45618,431,1892.807354
-154.42097,571,1900.730578
274.3667,233,1904.03442
