#{"t_start": 1756024692.07971, "env_id": "None"}
r,l,t
101.0,101,19.340087
109.0,109,19.521855
107.0,107,19.700251
104.0,104,19.844491
111.0,111,20.023144
117.0,117,20.216066
107.0,107,20.401865
162.0,162,20.669393
159.0,159,20.945363
155.0,155,21.192836
139.0,139,21.414086
163.0,163,21.685541
113.0,113,21.876131
156.0,156,22.12955
126.0,126,22.338012
131.0,131,22.546439
105.0,105,22.718455
169.0,169,23.009087
129.0,129,23.222871
123.0,123,23.426112
110.0,110,23.652603
149.0,149,23.954062
129.0,129,24.207264
146.0,146,24.49464
135.0,135,24.728421
113.0,113,24.904944
119.0,119,25.102506
114.0,114,25.290649
124.0,124,25.498498
111.0,111,25.678128
123.0,123,25.861961
105.0,105,25.985281
105.0,105,26.116568
119.0,119,26.253651
105.0,105,26.382142
113.0,113,26.518154
104.0,104,26.651282
102.0,102,26.774834
119.0,119,26.973171
111.0,111,27.162616
101.0,101,27.336406
120.0,120,27.526392
122.0,122,27.749434
128.0,128,27.951311
115.0,115,28.147041
116.0,116,28.3558
129.0,129,28.576791
122.0,122,28.782435
114.0,114,28.989999
116.0,116,29.180314
116.0,116,29.367102
127.0,127,29.585595
136.0,136,29.857351
125.0,125,30.094477
116.0,116,30.317162
159.0,159,30.587275
190.0,190,30.887951
111.0,111,31.071502
111.0,111,31.250231
102.0,102,31.413283
117.0,117,31.610016
119.0,119,31.812021
112.0,112,31.983253
123.0,123,32.177475
171.0,171,32.450459
114.0,114,32.633406
136.0,136,33.146455
116.0,116,33.324126
297.0,297,33.812454
302.0,302,34.379156
215.0,215,34.784145
296.0,296,35.346503
157.0,157,35.660257
109.0,109,35.87215
254.0,254,36.363362
101.0,101,36.558652
132.0,132,36.80994
107.0,107,37.012328
176.0,176,37.348372
116.0,116,37.538131
301.0,301,38.132382
457.0,457,39.034138
238.0,238,39.525232
135.0,135,39.809391
171.0,171,40.155414
116.0,116,40.391397
185.0,185,40.761142
197.0,197,41.163585
186.0,186,41.547565
119.0,119,41.787097
130.0,130,42.055994
103.0,103,42.263118
105.0,105,42.478584
103.0,103,42.682529
101.0,101,42.887795
100.0,100,43.083263
198.0,198,43.487367
139.0,139,43.776552
118.0,118,44.015436
439.0,439,44.910118
151.0,151,45.212242
105.0,105,45.41765
409.0,409,46.233283
