#{"t_start": 1758292976.5128756, "env_id": "None"}
r,l,t
74.0,74,17.031877
34.0,34,17.053537
111.0,111,17.116032
163.0,163,17.385312
16.0,16,17.396152
115.0,115,17.462803
63.0,63,17.499275
89.0,89,17.551262
14.0,14,17.563415
44.0,44,17.587683
51.0,51,17.618312
38.0,38,17.639749
48.0,48,17.671234
22.0,22,17.684966
51.0,51,17.715673
114.0,114,17.781745
63.0,63,17.818116
146.0,146,17.90562
81.0,81,17.950638
78.0,78,17.999448
61.0,61,18.034886
108.0,108,18.104033
16.0,16,18.111799
14.0,14,18.121619
97.0,97,18.179606
94.0,94,18.234047
95.0,95,18.293884
40.0,40,18.31943
55.0,55,18.351987
35.0,35,18.371923
47.0,47,18.399939
36.0,36,18.420377
107.0,107,18.485937
93.0,93,18.539737
24.0,24,18.551335
86.0,86,18.603843
46.0,46,18.632013
64.0,64,18.668824
31.0,31,18.688837
92.0,92,18.739127
62.0,62,18.775141
42.0,42,18.803533
22.0,22,18.814167
124.0,124,18.89178
43.0,43,18.919092
35.0,35,18.939081
44.0,44,18.963392
44.0,44,18.987582
104.0,104,19.060238
35.0,35,19.08447
21.0,21,19.098476
42.0,42,19.125612
80.0,80,19.170185
128.0,128,19.246028
48.0,48,19.275243
105.0,105,19.337101
97.0,97,19.392755
37.0,37,19.415831
51.0,51,19.446425
26.0,26,19.46199
28.0,28,19.475485
48.0,48,19.50692
55.0,55,19.539478
37.0,37,19.56028
32.0,32,19.582891
82.0,82,19.631219
50.0,50,19.661364
93.0,93,19.717419
85.0,85,19.767354
18.0,18,19.776033
25.0,25,19.79114
44.0,44,19.817551
37.0,37,19.838451
101.0,101,19.89913
65.0,65,19.938651
101.0,101,19.996327
39.0,39,20.020346
112.0,112,20.083241
67.0,67,20.126796
43.0,43,20.15051
43.0,43,20.174273
28.0,28,20.19083
37.0,37,20.211671
32.0,32,20.232233
36.0,36,20.252599
51.0,51,20.65227
117.0,117,20.721285
29.0,29,20.741003
78.0,78,20.784632
30.0,30,20.802129
107.0,107,20.864914
39.0,39,20.889769
62.0,62,20.922676
28.0,28,20.941505
43.0,43,20.968448
130.0,130,21.045429
139.0,139,21.124508
39.0,39,21.148588
89.0,89,21.200495
64.0,64,21.237324
80.0,80,21.287209
55.0,55,21.316743
33.0,33,21.335677
28.0,28,21.354481
64.0,64,21.39134
40.0,40,21.413645
154.0,154,21.505128
45.0,45,21.532869
94.0,94,21.589443
67.0,67,21.628333
48.0,48,21.657507
33.0,33,21.676816
54.0,54,21.70933
123.0,123,21.783141
102.0,102,21.844309
29.0,29,21.863737
45.0,45,21.888345
97.0,97,21.943954
42.0,42,21.972799
41.0,41,21.995504
67.0,67,22.03365
60.0,60,22.070799
100.0,100,22.127748
53.0,53,22.161405
104.0,104,22.220433
190.0,190,22.333471
67.0,67,22.373723
33.0,33,22.392674
53.0,53,22.424208
61.0,61,22.459475
146.0,146,22.543457
67.0,67,22.583735
61.0,61,22.619343
178.0,178,22.724829
230.0,230,22.85837
91.0,91,22.913271
144.0,144,22.996616
105.0,105,23.056143
94.0,94,23.112747
43.0,43,23.139659
148.0,148,23.226238
46.0,46,23.254512
45.0,45,23.279266
93.0,93,23.335237
26.0,26,23.35083
42.0,42,23.374098
104.0,104,23.436822
48.0,48,23.46674
90.0,90,23.521846
49.0,49,23.548412
58.0,58,23.582264
89.0,89,23.935626
27.0,27,23.952068
296.0,296,24.130124
69.0,69,24.169431
151.0,151,24.259745
127.0,127,24.336148
39.0,39,24.357985
45.0,45,24.383432
136.0,136,24.46756
41.0,41,24.490599
123.0,123,24.565116
94.0,94,24.623038
100.0,100,24.680592
43.0,43,24.70435
64.0,64,24.743676
114.0,114,24.811636
60.0,60,24.849062
167.0,167,24.947083
78.0,78,24.991132
57.0,57,25.027325
42.0,42,25.050896
96.0,96,25.10608
84.0,84,25.157765
202.0,202,25.276021
50.0,50,25.317103
65.0,65,25.376444
91.0,91,25.439956
161.0,161,25.534985
121.0,121,25.613136
198.0,198,25.74238
82.0,82,25.788016
77.0,77,25.834096
73.0,73,25.877153
147.0,147,25.964594
124.0,124,26.040794
123.0,123,26.111114
79.0,79,26.160228
92.0,92,26.213876
33.0,33,26.232818
217.0,217,26.362699
92.0,92,26.412918
62.0,62,26.450528
54.0,54,26.482883
83.0,83,26.532523
42.0,42,26.557577
69.0,69,26.596947
130.0,130,26.674184
41.0,41,26.697464
100.0,100,26.760826
145.0,145,26.844276
175.0,175,27.72018
32.0,32,27.739035
20.0,20,27.74869
115.0,115,27.818282
49.0,49,27.844884
48.0,48,27.874104
36.0,36,27.896697
130.0,130,27.971391
287.0,287,28.141513
212.0,212,28.266822
102.0,102,28.327018
311.0,311,28.511383
223.0,223,28.638652
52.0,52,28.672906
87.0,87,28.725826
48.0,48,28.752036
107.0,107,28.817974
154.0,154,28.906758
155.0,155,28.99843
139.0,139,29.085936
154.0,154,29.175745
69.0,69,29.220466
201.0,201,29.337566
91.0,91,29.390541
232.0,232,29.527198
205.0,205,29.660405
114.0,114,29.754949
196.0,196,29.876098
92.0,92,29.931736
66.0,66,29.969662
179.0,179,30.076285
85.0,85,30.125383
135.0,135,30.205473
88.0,88,30.256011
119.0,119,30.3276
35.0,35,30.347908
111.0,111,30.413543
153.0,153,30.501607
205.0,205,30.629448
116.0,116,30.697026
321.0,321,31.70413
79.0,79,31.751412
169.0,169,31.849887
242.0,242,31.994895
251.0,251,32.142074
190.0,190,32.251843
154.0,154,32.343218
300.0,300,32.521752
80.0,80,32.56624
215.0,215,32.694796
111.0,111,32.75722
215.0,215,32.886286
208.0,208,33.009759
204.0,204,33.128217
142.0,142,33.211084
210.0,210,33.338417
408.0,408,33.578561
137.0,137,33.658565
125.0,125,33.733523
303.0,303,33.910307
118.0,118,33.979332
168.0,168,34.080697
85.0,85,34.133235
142.0,142,34.215744
161.0,161,34.308574
197.0,197,34.428425
159.0,159,35.411263
127.0,127,35.488286
102.0,102,35.5486
194.0,194,35.663259
129.0,129,35.740393
255.0,255,35.890332
329.0,329,36.08801
500.0,500,36.384166
102.0,102,36.442627
293.0,293,36.615834
227.0,227,36.748276
133.0,133,36.826336
125.0,125,36.900663
125.0,125,36.975224
93.0,93,37.029195
167.0,167,37.12848
238.0,238,37.271066
500.0,500,37.560592
500.0,500,37.861624
188.0,188,37.975264
169.0,169,38.074209
161.0,161,38.169467
192.0,192,38.282388
84.0,84,39.25147
90.0,90,39.304177
120.0,120,39.373415
151.0,151,39.463628
167.0,167,39.561471
308.0,308,39.745511
191.0,191,39.858041
271.0,271,40.015266
169.0,169,40.117073
166.0,166,40.214455
261.0,261,40.36912
210.0,210,40.490511
215.0,215,40.619575
175.0,175,40.725465
212.0,212,40.853093
209.0,209,40.978094
194.0,194,41.09218
173.0,173,41.192936
428.0,428,41.44563
242.0,242,41.588147
305.0,305,41.76935
205.0,205,41.888268
284.0,284,42.054858
200.0,200,42.171167
126.0,126,43.068875
270.0,270,43.232962
192.0,192,43.34673
199.0,199,43.46484
403.0,403,43.703718
213.0,213,43.832896
500.0,500,44.129935
216.0,216,44.255938
205.0,205,44.377993
235.0,235,44.516265
282.0,282,44.685473
149.0,149,44.774906
380.0,380,45.005392
234.0,234,45.142535
215.0,215,45.273545
144.0,144,45.356992
143.0,143,45.44643
237.0,237,45.588236
271.0,271,45.759709
136.0,136,45.842307
144.0,144,45.926934
46.0,46,45.955173
34.0,34,45.976829
206.0,206,46.977076
107.0,107,47.041506
238.0,238,47.186342
327.0,327,47.377902
232.0,232,47.516787
139.0,139,47.601572
219.0,219,47.731558
141.0,141,47.814174
141.0,141,47.895239
218.0,218,48.030008
105.0,105,48.090256
128.0,128,48.167617
191.0,191,48.283184
185.0,185,48.39282
192.0,192,48.505852
191.0,191,48.621286
257.0,257,48.772063
29.0,29,48.789081
347.0,347,48.99392
314.0,314,49.211042
369.0,369,49.43752
104.0,104,49.499872
96.0,96,49.557628
152.0,152,49.649254
229.0,229,49.783424
200.0,200,49.904301
404.0,404,50.934569
285.0,285,51.11043
123.0,123,51.183967
355.0,355,51.398471
134.0,134,51.475017
261.0,261,51.634957
276.0,276,51.798051
237.0,237,51.939552
103.0,103,52.001405
172.0,172,52.104727
297.0,297,52.287996
281.0,281,52.458391
226.0,226,52.590566
236.0,236,52.732736
275.0,275,52.895414
153.0,153,52.986474
261.0,261,53.140675
113.0,113,53.207237
500.0,500,53.500257
158.0,158,53.602946
368.0,368,54.560787
207.0,207,54.681275
245.0,245,54.825611
258.0,258,54.978683
227.0,227,55.113308
308.0,308,55.296622
209.0,209,55.417859
452.0,452,55.698713
163.0,163,55.795311
154.0,154,55.884864
147.0,147,55.9732
168.0,168,56.071719
209.0,209,56.198501
227.0,227,56.333766
386.0,386,56.560866
172.0,172,56.66267
388.0,388,56.89594
298.0,298,57.076031
337.0,337,57.273727
231.0,231,57.409514
155.0,155,58.303106
413.0,413,58.549173
123.0,123,58.620684
500.0,500,58.917362
500.0,500,59.212399
114.0,114,59.28184
128.0,128,59.356031
177.0,177,59.458976
225.0,225,59.595754
161.0,161,59.691406
204.0,204,59.813086
238.0,238,59.951116
211.0,211,60.076027
307.0,307,60.259959
449.0,449,60.525132
286.0,286,60.707156
500.0,500,61.030091
127.0,127,61.105816
194.0,194,62.101711
204.0,204,62.22076
197.0,197,62.339038
218.0,218,62.466521
78.0,78,62.513233
128.0,128,62.589173
127.0,127,62.664767
268.0,268,62.819872
174.0,174,62.927438
133.0,133,63.006134
411.0,411,63.247938
108.0,108,63.311393
434.0,434,63.563892
56.0,56,63.599339
419.0,419,63.845132
282.0,282,64.012775
204.0,204,64.134296
167.0,167,64.232272
425.0,425,64.481835
305.0,305,64.666363
78.0,78,64.712367
359.0,359,64.930129
309.0,309,65.943353
152.0,152,66.034543
253.0,253,66.182647
141.0,141,66.264947
166.0,166,66.362298
374.0,374,66.583822
128.0,128,66.659837
187.0,187,66.770142
304.0,304,66.945574
178.0,178,67.053783
110.0,110,67.115705
295.0,295,67.288968
139.0,139,67.373124
222.0,222,67.503034
197.0,197,67.622109
359.0,359,67.832714
190.0,190,67.944087
347.0,347,68.148191
196.0,196,68.262561
170.0,170,68.361567
147.0,147,68.45001
242.0,242,68.591705
129.0,129,68.665726
124.0,124,68.739573
304.0,304,69.691479
443.0,443,69.95429
475.0,475,70.235713
257.0,257,70.388763
208.0,208,70.50952
236.0,236,70.649338
234.0,234,70.818952
246.0,246,70.972433
402.0,402,71.209814
236.0,236,71.346434
214.0,214,71.474802
500.0,500,71.770136
152.0,152,71.8552
155.0,155,71.946868
499.0,499,72.245303
378.0,378,72.470184
418.0,418,73.613163
135.0,135,73.691051
134.0,134,73.770276
180.0,180,73.878126
233.0,233,74.014347
335.0,335,74.211926
137.0,137,74.295711
301.0,301,74.472848
178.0,178,74.578895
100.0,100,74.638977
125.0,125,74.711281
213.0,213,74.834821
186.0,186,74.95116
131.0,131,75.026771
77.0,77,75.076383
205.0,205,75.20047
454.0,454,75.470424
205.0,205,75.593933
224.0,224,75.728348
190.0,190,75.840883
233.0,233,75.978904
225.0,225,76.111501
238.0,238,76.250271
157.0,157,76.343292
173.0,173,76.447641
174.0,174,77.440274
210.0,210,77.581134
239.0,239,77.726884
356.0,356,77.948645
324.0,324,78.147018
261.0,261,78.306989
168.0,168,78.408059
386.0,386,78.64307
165.0,165,78.747099
428.0,428,79.001126
495.0,495,79.294242
377.0,377,79.557478
368.0,368,79.779805
263.0,263,79.932549
296.0,296,80.109304
149.0,149,80.195132
152.0,152,80.285427
353.0,353,81.378078
293.0,293,81.551287
267.0,267,81.751867
305.0,305,81.931327
500.0,500,82.226686
442.0,442,82.485577
291.0,291,82.66071
178.0,178,82.763631
223.0,223,82.894572
140.0,140,82.979125
472.0,472,83.254395
500.0,500,83.549905
500.0,500,83.86221
160.0,160,83.962097
234.0,234,84.101658
321.0,321,84.292483
137.0,137,85.271415
500.0,500,85.612334
500.0,500,85.913375
396.0,396,86.153278
500.0,500,86.446495
198.0,198,86.56586
327.0,327,86.761061
157.0,157,86.854635
243.0,243,86.994558
266.0,266,87.155489
216.0,216,87.280331
349.0,349,87.49034
366.0,366,87.707537
214.0,214,87.830081
153.0,153,87.920549
189.0,189,88.031274
383.0,383,89.185819
225.0,225,89.318347
151.0,151,89.408828
298.0,298,89.582768
280.0,280,89.748744
257.0,257,89.900414
319.0,319,90.085807
349.0,349,90.319622
149.0,149,90.421591
347.0,347,90.637985
320.0,320,90.854785
212.0,212,90.983422
134.0,134,91.062672
500.0,500,91.357958
164.0,164,91.455281
371.0,371,91.673551
298.0,298,91.854323
319.0,319,92.041289
213.0,213,92.171245
262.0,262,93.206931
199.0,199,93.326497
500.0,500,93.62212
152.0,152,93.714
486.0,486,94.000658
124.0,124,94.07474
308.0,308,94.258466
333.0,333,94.454105
362.0,362,94.67026
246.0,246,94.814212
158.0,158,94.909815
199.0,199,95.029257
210.0,210,95.157094
271.0,271,95.316728
181.0,181,95.424141
252.0,252,95.575686
322.0,322,95.798072
237.0,237,95.956885
409.0,409,97.095451
297.0,297,97.274204
152.0,152,97.359834
484.0,484,97.647161
165.0,165,97.750946
271.0,271,97.910739
137.0,137,97.991332
500.0,500,98.286738
318.0,318,98.47563
