#{"t_start": 1758287933.5364294, "env_id": "None"}
r,l,t
331.0,331,44.938111
289.0,289,45.259554
319.0,319,46.450711
425.0,425,46.95313
482.0,482,47.534926
130.0,130,47.691588
263.0,263,48.010535
44.0,44,48.063471
137.0,137,48.231588
182.0,182,48.450895
500.0,500,49.051329
123.0,123,49.19352
68.0,68,49.269184
58.0,58,49.337205
17.0,17,49.358124
27.0,27,49.386984
42.0,42,49.438594
93.0,93,49.584095
31.0,31,49.621064
21.0,21,49.6428
28.0,28,49.680275
33.0,33,49.717866
49.0,49,49.77666
69.0,69,49.862189
17.0,17,49.881664
47.0,47,49.937298
19.0,19,49.957927
24.0,24,49.988268
101.0,101,50.108493
16.0,16,50.126676
32.0,32,50.163211
17.0,17,50.185288
14.0,14,50.202275
17.0,17,50.220965
50.0,50,50.279693
38.0,38,50.325409
13.0,13,50.337829
34.0,34,50.388286
29.0,29,50.420755
57.0,57,50.489669
81.0,81,50.592126
94.0,94,50.705403
113.0,113,50.840074
141.0,141,51.019421
19.0,19,51.03953
240.0,240,51.328231
178.0,178,51.589089
40.0,40,51.689496
132.0,132,51.836519
164.0,164,52.009862
60.0,60,52.075227
126.0,126,52.219828
190.0,190,53.127451
86.0,86,53.220909
177.0,177,53.445054
105.0,105,53.577162
68.0,68,53.701944
104.0,104,53.896077
167.0,167,54.247434
278.0,278,54.761642
232.0,232,55.185797
388.0,388,55.670863
115.0,115,55.890393
62.0,62,56.008864
409.0,409,57.03974
231.0,231,57.494217
210.0,210,57.910847
78.0,78,58.100628
166.0,166,58.389675
315.0,315,58.912029
51.0,51,58.971998
426.0,426,59.587833
257.0,257,60.148662
480.0,480,61.030289
106.0,106,61.272617
500.0,500,62.945036
90.0,90,63.071609
301.0,301,63.756676
307.0,307,64.271944
187.0,187,64.574512
159.0,159,64.804026
85.0,85,64.943811
289.0,289,65.459208
64.0,64,65.59999
394.0,394,66.257741
224.0,224,66.668795
173.0,173,67.049324
133.0,133,67.315363
142.0,142,67.608641
160.0,160,67.899896
146.0,146,68.173993
229.0,229,68.550618
16.0,16,68.570596
109.0,109,68.741945
141.0,141,68.995336
172.0,172,69.328628
186.0,186,69.671035
61.0,61,69.85908
198.0,198,70.190132
161.0,161,70.488317
203.0,203,70.865308
215.0,215,71.129502
42.0,42,71.178676
113.0,113,71.313358
