#{"t_start": 1758293633.3903341, "env_id": "None"}
r,l,t
43.0,43,5.741457
41.0,41,5.764374
36.0,36,5.787194
32.0,32,5.805807
24.0,24,5.820537
17.0,17,5.831861
30.0,30,5.8464
11.0,11,5.854858
25.0,25,5.870579
62.0,62,5.909031
48.0,48,5.935395
40.0,40,5.957869
54.0,54,5.99419
75.0,75,6.03847
14.0,14,6.048824
28.0,28,6.065878
32.0,32,6.087713
47.0,47,6.11443
52.0,52,6.146559
99.0,99,6.207225
34.0,34,6.226836
39.0,39,6.248817
31.0,31,6.266952
36.0,36,6.289681
30.0,30,6.307353
38.0,38,6.328864
49.0,49,6.359441
76.0,76,6.404548
29.0,29,6.421744
13.0,13,6.431131
14.0,14,6.440168
34.0,34,6.46907
32.0,32,6.499121
55.0,55,6.540791
24.0,24,6.552854
31.0,31,6.571493
16.0,16,6.582663
25.0,25,6.600604
57.0,57,6.636002
21.0,21,6.646482
15.0,15,6.657124
30.0,30,6.675163
55.0,55,6.707896
23.0,23,6.722338
94.0,94,6.777173
31.0,31,6.795306
26.0,26,6.813319
41.0,41,6.836282
28.0,28,6.852981
26.0,26,6.868697
46.0,46,6.894819
34.0,34,6.916814
24.0,24,6.9316
32.0,32,6.950224
74.0,74,6.992482
45.0,45,7.029435
15.0,15,7.037877
22.0,22,7.053777
27.0,27,7.071574
40.0,40,7.094023
55.0,55,7.128742
16.0,16,7.136492
16.0,16,7.147344
16.0,16,7.155097
27.0,27,7.171251
47.0,47,7.196933
96.0,96,7.254506
92.0,92,7.314065
67.0,67,7.35282
37.0,37,7.376997
32.0,32,7.399561
14.0,14,7.406548
23.0,23,7.423172
13.0,13,7.429499
61.0,61,7.465108
51.0,51,7.495841
22.0,22,7.506472
54.0,54,7.540726
48.0,48,7.570837
31.0,31,7.586211
33.0,33,7.608242
31.0,31,7.62527
99.0,99,7.92925
28.0,28,7.942728
29.0,29,7.959785
13.0,13,7.969179
33.0,33,7.988203
21.0,21,7.998365
51.0,51,8.031192
12.0,12,8.037041
126.0,126,8.110262
26.0,26,8.127968
29.0,29,8.145813
38.0,38,8.167603
38.0,38,8.190934
16.0,16,8.202102
23.0,23,8.216687
29.0,29,8.236348
41.0,41,8.259666
21.0,21,8.273129
61.0,61,8.306272
21.0,21,8.319737
95.0,95,8.376991
29.0,29,8.394446
39.0,39,8.416819
71.0,71,8.459704
15.0,15,8.470248
12.0,12,8.476175
27.0,27,8.492542
72.0,72,8.533968
20.0,20,8.548729
63.0,63,8.585114
18.0,18,8.593842
38.0,38,8.618354
30.0,30,8.635873
96.0,96,8.693318
19.0,19,8.702496
60.0,60,8.737513
23.0,23,8.753807
30.0,30,8.771295
15.0,15,8.778558
24.0,24,8.793211
49.0,49,8.819912
27.0,27,8.83599
30.0,30,8.855848
68.0,68,8.895555
15.0,15,8.906153
10.0,10,8.911083
56.0,56,8.946229
27.0,27,8.962774
19.0,19,8.971946
47.0,47,9.001185
18.0,18,9.010088
81.0,81,9.060859
28.0,28,9.077844
109.0,109,9.143696
46.0,46,9.176532
12.0,12,9.18256
28.0,28,9.199581
62.0,62,9.236183
29.0,29,9.255523
11.0,11,9.261051
19.0,19,9.273535
21.0,21,9.28386
23.0,23,9.29832
105.0,105,9.360394
73.0,73,9.405704
44.0,44,9.430008
12.0,12,9.435816
32.0,32,9.456384
26.0,26,9.472507
21.0,21,9.486059
45.0,45,9.511042
25.0,25,9.526201
49.0,49,9.561223
22.0,22,9.572203
49.0,49,9.602685
65.0,65,9.640504
15.0,15,9.647753
39.0,39,9.67176
41.0,41,9.697687
44.0,44,9.721984
26.0,26,9.737597
27.0,27,9.753701
27.0,27,9.771796
18.0,18,9.780492
37.0,37,9.801362
21.0,21,9.814589
39.0,39,9.836466
73.0,73,9.882772
11.0,11,9.888148
21.0,21,9.901358
15.0,15,9.908636
37.0,37,9.929564
28.0,28,9.946152
49.0,49,9.977814
59.0,59,10.009266
32.0,32,10.027882
35.0,35,10.047818
45.0,45,10.077715
42.0,42,10.10104
23.0,23,10.115266
19.0,19,10.127533
31.0,31,10.142525
23.0,23,10.156734
23.0,23,10.173015
46.0,46,10.198281
36.0,36,10.218726
47.0,47,10.247566
60.0,60,10.284535
18.0,18,10.293261
26.0,26,10.30889
15.0,15,10.319242
31.0,31,10.337296
30.0,30,10.354867
41.0,41,10.379693
57.0,57,10.413325
24.0,24,10.424925
32.0,32,10.443433
55.0,55,10.478023
46.0,46,10.50634
43.0,43,10.530158
37.0,37,10.55103
58.0,58,10.58708
49.0,49,10.615566
50.0,50,10.647119
19.0,19,10.659357
45.0,45,10.687016
67.0,67,10.725452
17.0,17,10.736729
30.0,30,10.754259
29.0,29,10.768257
35.0,35,10.793248
32.0,32,10.811729
25.0,25,10.823834
37.0,37,10.845275
44.0,44,11.219648
37.0,37,11.240731
49.0,49,11.270787
94.0,94,11.324261
14.0,14,11.33411
50.0,50,11.361225
88.0,88,11.414775
28.0,28,11.431349
32.0,32,11.449911
51.0,51,11.48071
31.0,31,11.500706
28.0,28,11.517267
28.0,28,11.530795
26.0,26,11.546443
45.0,45,11.574245
37.0,37,11.595119
39.0,39,11.618945
33.0,33,11.637943
22.0,22,11.651613
56.0,56,11.681962
17.0,17,11.693246
51.0,51,11.72597
104.0,104,11.785179
83.0,83,11.83611
82.0,82,11.88486
24.0,24,11.899548
50.0,50,11.928662
91.0,91,11.981669
13.0,13,11.991011
30.0,30,12.00549
71.0,71,12.050789
65.0,65,12.088185
52.0,52,12.118288
24.0,24,12.132935
15.0,15,12.143256
36.0,36,12.163688
24.0,24,12.175296
77.0,77,12.22348
22.0,22,12.237128
28.0,28,12.250655
18.0,18,12.262423
44.0,44,12.286778
99.0,99,12.345793
24.0,24,12.360462
82.0,82,12.409002
22.0,22,12.421634
80.0,80,12.469182
30.0,30,12.486695
26.0,26,12.502265
69.0,69,12.543397
48.0,48,12.569506
52.0,52,12.600626
86.0,86,12.65299
21.0,21,12.66315
39.0,39,12.688063
48.0,48,12.714212
34.0,34,12.735601
14.0,14,12.74541
33.0,33,12.764316
36.0,36,12.784703
41.0,41,12.807487
22.0,22,12.821153
21.0,21,12.833266
18.0,18,12.844995
35.0,35,12.864895
43.0,43,12.888626
85.0,85,12.940599
28.0,28,12.957112
18.0,18,12.965809
56.0,56,12.998808
49.0,49,13.030455
52.0,52,13.05858
56.0,56,13.091602
123.0,123,13.165069
39.0,39,13.186982
45.0,45,13.214691
26.0,26,13.227222
39.0,39,13.253943
78.0,78,13.301037
34.0,34,13.320793
29.0,29,13.340408
39.0,39,13.362322
28.0,28,13.378942
38.0,38,13.400336
103.0,103,13.461091
59.0,59,13.495595
37.0,37,13.516486
18.0,18,13.52824
126.0,126,13.60295
63.0,63,13.641355
35.0,35,13.661295
50.0,50,13.694621
79.0,79,13.738751
120.0,120,13.81064
34.0,34,13.8301
63.0,63,13.868512
106.0,106,13.928656
78.0,78,13.977809
22.0,22,13.98843
41.0,41,14.014235
39.0,39,14.036047
63.0,63,14.07432
48.0,48,14.100446
62.0,62,14.136378
76.0,76,14.40397
51.0,51,14.431595
24.0,24,14.446197
78.0,78,14.491849
33.0,33,14.510884
32.0,32,14.529409
66.0,66,14.56926
26.0,26,14.584885
56.0,56,14.617955
46.0,46,14.643065
69.0,69,14.687629
19.0,19,14.696836
66.0,66,14.734729
61.0,61,14.772026
18.0,18,14.783825
55.0,55,14.813387
24.0,24,14.828025
103.0,103,14.888598
26.0,26,14.904218
54.0,54,14.936357
60.0,60,14.973276
23.0,23,14.987431
70.0,70,15.027271
68.0,68,15.066103
30.0,30,15.085534
59.0,59,15.120084
22.0,22,15.130809
39.0,39,15.155709
23.0,23,15.166897
63.0,63,15.205215
27.0,27,15.221307
31.0,31,15.239361
52.0,52,15.270547
29.0,29,15.289565
105.0,105,15.349293
36.0,36,15.369764
80.0,80,15.416587
76.0,76,15.462322
32.0,32,15.482563
53.0,53,15.511138
48.0,48,15.540427
56.0,56,15.573567
47.0,47,15.601177
41.0,41,15.62399
38.0,38,15.648452
29.0,29,15.665567
66.0,66,15.705267
21.0,21,15.715469
32.0,32,15.733968
27.0,27,15.750105
101.0,101,15.8127
38.0,38,15.834034
31.0,31,15.85205
60.0,60,15.88882
27.0,27,15.904944
19.0,19,15.917215
39.0,39,15.939087
42.0,42,15.962416
87.0,87,16.015269
22.0,22,16.028986
50.0,50,16.064373
31.0,31,16.08505
96.0,96,16.143985
26.0,26,16.159934
52.0,52,16.19325
72.0,72,16.233913
22.0,22,16.247569
52.0,52,16.27561
48.0,48,16.306593
100.0,100,16.363674
24.0,24,16.378339
30.0,30,16.397837
20.0,20,16.407513
35.0,35,16.427452
35.0,35,16.447327
28.0,28,16.463874
38.0,38,16.485252
57.0,57,16.520598
26.0,26,16.5362
56.0,56,16.569318
56.0,56,16.604272
49.0,49,16.63094
78.0,78,16.674659
56.0,56,16.709478
89.0,89,16.761441
100.0,100,16.820606
43.0,43,16.844355
109.0,109,16.911497
31.0,31,16.929478
31.0,31,16.947457
83.0,83,16.993608
145.0,145,17.080934
37.0,37,17.102854
114.0,114,17.173704
56.0,56,17.204503
74.0,74,17.251774
34.0,34,17.271724
111.0,111,17.338262
163.0,163,17.608398
16.0,16,17.621303
115.0,115,17.68657
63.0,63,17.72561
89.0,89,17.777663
14.0,14,17.787517
44.0,44,17.812005
51.0,51,17.844718
38.0,38,17.86618
48.0,48,17.895979
22.0,22,17.910076
51.0,51,17.943038
114.0,114,18.006965
63.0,63,18.04547
146.0,146,18.135098
81.0,81,18.180588
78.0,78,18.227735
61.0,61,18.268435
108.0,108,18.335465
16.0,16,18.343836
14.0,14,18.354671
97.0,97,18.414177
94.0,94,18.472294
95.0,95,18.528543
40.0,40,18.552904
55.0,55,18.58559
35.0,35,18.605566
47.0,47,18.63125
36.0,36,18.653719
107.0,107,18.717489
93.0,93,18.773411
24.0,24,18.784994
86.0,86,18.835618
46.0,46,18.865984
64.0,64,18.902958
31.0,31,18.920981
92.0,92,18.974859
62.0,62,19.011452
42.0,42,19.038265
22.0,22,19.051183
124.0,124,19.123108
43.0,43,19.149832
35.0,35,19.172195
44.0,44,19.196419
44.0,44,19.220639
104.0,104,19.284825
35.0,35,19.304695
21.0,21,19.314866
42.0,42,19.341224
80.0,80,19.387803
128.0,128,19.463634
48.0,48,19.492899
105.0,105,19.552496
97.0,97,19.610317
37.0,37,19.631426
51.0,51,19.664068
26.0,26,19.679736
28.0,28,19.693277
48.0,48,19.722414
55.0,55,19.754954
37.0,37,19.777887
32.0,32,19.799499
82.0,82,19.84494
50.0,50,19.877223
93.0,93,19.931068
85.0,85,19.983037
18.0,18,19.991788
25.0,25,20.007094
28.0,28,20.023641
51.0,51,20.051232
47.0,47,20.082283
68.0,68,20.121008
37.0,37,20.141849
101.0,101,20.201769
76.0,76,20.247818
63.0,63,20.287107
38.0,38,20.308504
69.0,69,20.347786
86.0,86,20.4011
44.0,44,20.42536
35.0,35,20.445688
47.0,47,20.475055
150.0,150,20.913513
45.0,45,20.941291
117.0,117,21.008768
57.0,57,21.04261
37.0,37,21.063551
36.0,36,21.08472
40.0,40,21.112839
54.0,54,21.142293
40.0,40,21.167629
48.0,48,21.19583
159.0,159,21.287622
97.0,97,21.345445
65.0,65,21.382758
78.0,78,21.431723
145.0,145,21.51571
152.0,152,21.606239
29.0,29,21.623309
135.0,135,21.700539
37.0,37,21.723408
107.0,107,21.784064
83.0,83,21.835083
50.0,50,21.865332
58.0,58,21.89626
53.0,53,21.929883
34.0,34,21.949353
32.0,32,21.967824
78.0,78,22.016376
62.0,62,22.05543
31.0,31,22.070414
81.0,81,22.120584
54.0,54,22.152686
77.0,77,22.195856
164.0,164,22.291962
72.0,72,22.335284
37.0,37,22.359627
103.0,103,22.420303
114.0,114,22.484361
55.0,55,22.517901
51.0,51,22.550563
42.0,42,22.573788
121.0,121,22.646038
118.0,118,22.715339
55.0,55,22.746872
129.0,129,22.820842
74.0,74,22.867401
116.0,116,22.934493
42.0,42,22.960706
81.0,81,23.005781
148.0,148,23.094105
179.0,179,23.198007
49.0,49,23.227599
164.0,164,23.323468
160.0,160,23.417365
102.0,102,23.477711
151.0,151,23.568446
151.0,151,23.658021
91.0,91,23.708075
123.0,123,23.78137
71.0,71,24.165011
89.0,89,24.216985
139.0,139,24.303917
133.0,133,24.383933
133.0,133,24.46392
64.0,64,24.501104
174.0,174,24.602305
26.0,26,24.617868
207.0,207,24.740557
151.0,151,24.827807
53.0,53,24.859364
104.0,104,24.920449
110.0,110,24.98744
102.0,102,25.045582
69.0,69,25.086798
93.0,93,25.140719
25.0,25,25.156214
41.0,41,25.181484
108.0,108,25.243622
135.0,135,25.328583
104.0,104,25.392564
133.0,133,25.470651
77.0,77,25.516079
51.0,51,25.546631
62.0,62,25.58481
102.0,102,25.643763
134.0,134,25.721957
134.0,134,25.800146
156.0,156,25.892041
107.0,107,25.95561
99.0,99,26.018979
71.0,71,26.059399
34.0,34,26.078915
139.0,139,26.160271
227.0,227,26.301279
115.0,115,26.365601
99.0,99,26.424368
167.0,167,26.521773
124.0,124,26.593401
85.0,85,26.645146
31.0,31,26.663122
82.0,82,26.710539
91.0,91,26.763419
145.0,145,26.849978
33.0,33,26.868915
156.0,156,26.960916
67.0,67,26.999123
97.0,97,27.057617
104.0,104,27.951008
111.0,111,28.017536
70.0,70,28.062837
46.0,46,28.088794
51.0,51,28.120241
138.0,138,28.21425
117.0,117,28.288351
193.0,193,28.401242
156.0,156,28.493261
116.0,116,28.559899
157.0,157,28.652356
126.0,126,28.725151
256.0,256,28.875967
82.0,82,28.927384
109.0,109,28.99121
207.0,207,29.113797
126.0,126,29.188516
189.0,189,29.297615
202.0,202,29.431521
95.0,95,29.488632
224.0,224,29.619632
233.0,233,29.755364
92.0,92,29.811155
279.0,279,29.978995
238.0,238,30.119413
69.0,69,30.159368
123.0,123,30.233059
101.0,101,30.294513
99.0,99,30.384361
109.0,109,30.456846
131.0,131,30.535469
86.0,86,30.584992
24.0,24,30.600027
135.0,135,30.678038
155.0,155,30.770184
78.0,78,30.818803
148.0,148,30.90716
41.0,41,30.93299
391.0,391,32.026751
114.0,114,32.092895
91.0,91,32.149595
198.0,198,32.266893
274.0,274,32.433144
55.0,55,32.466702
224.0,224,32.641247
111.0,111,32.705127
203.0,203,32.826277
181.0,181,32.930302
246.0,246,33.076797
157.0,157,33.169448
75.0,75,33.21161
479.0,479,33.493866
155.0,155,33.585494
163.0,163,33.683971
164.0,164,33.780086
195.0,195,33.893997
225.0,225,34.025336
133.0,133,34.103505
208.0,208,34.226606
129.0,129,34.302786
110.0,110,34.364677
347.0,347,34.568947
148.0,148,34.658606
299.0,299,35.726872
150.0,150,35.817293
259.0,259,35.968026
78.0,78,36.013666
112.0,112,36.080004
220.0,220,36.211961
354.0,354,36.419349
301.0,301,36.600216
208.0,208,36.725527
269.0,269,36.881238
157.0,157,36.973972
230.0,230,37.109301
32.0,32,37.13027
167.0,167,37.2314
140.0,140,37.311002
57.0,57,37.346505
140.0,140,37.426247
490.0,490,37.713691
286.0,286,37.882436
286.0,286,38.051259
235.0,235,38.191021
235.0,235,38.33081
243.0,243,38.475983
119.0,119,38.542376
81.0,81,38.592477
146.0,146,39.413536
188.0,188,39.524548
310.0,310,39.708113
334.0,334,39.902789
138.0,138,39.986223
271.0,271,40.142687
244.0,244,40.28592
260.0,260,40.438755
185.0,185,40.547582
323.0,323,40.736646
226.0,226,40.902295
233.0,233,41.085653
65.0,65,41.131849
261.0,261,41.312724
312.0,312,41.526948
256.0,256,41.694414
227.0,227,41.827001
304.0,304,42.008981
219.0,219,42.135068
347.0,347,42.346192
288.0,288,42.519417
106.0,106,43.413288
114.0,114,43.479859
447.0,447,43.744064
500.0,500,44.045429
227.0,227,44.185727
26.0,26,44.201486
392.0,392,44.437811
266.0,266,44.598305
199.0,199,44.718379
278.0,278,44.883942
198.0,198,45.001522
393.0,393,45.237628
197.0,197,45.352321
189.0,189,45.463232
198.0,198,45.578549
302.0,302,45.758818
233.0,233,45.89699
413.0,413,46.1613
217.0,217,46.291187
345.0,345,47.395128
261.0,261,47.552498
161.0,161,47.647366
128.0,128,47.724476
176.0,176,47.831793
299.0,299,48.008909
296.0,296,48.181958
220.0,220,48.311327
158.0,158,48.404359
140.0,140,48.48902
336.0,336,48.687262
385.0,385,48.911947
312.0,312,49.09635
79.0,79,49.140424
364.0,364,49.356258
301.0,301,49.533377
214.0,214,49.662901
241.0,241,49.825711
177.0,177,49.947272
125.0,125,50.024937
113.0,113,50.08826
90.0,90,50.142519
317.0,317,51.071663
215.0,215,51.200649
130.0,130,51.282399
203.0,203,51.40102
190.0,190,51.512628
177.0,177,51.617963
184.0,184,51.723492
172.0,172,51.82636
238.0,238,51.969105
202.0,202,52.088039
194.0,194,52.201371
113.0,113,52.269908
253.0,253,52.417508
226.0,226,52.549177
188.0,188,52.661463
207.0,207,52.781339
499.0,499,53.075375
229.0,229,53.212667
254.0,254,53.360679
235.0,235,53.4988
305.0,305,53.679426
118.0,118,53.748465
284.0,284,53.913683
332.0,332,54.941559
176.0,176,55.044032
253.0,253,55.199074
257.0,257,55.36034
263.0,263,55.578797
331.0,331,55.872858
174.0,174,56.016498
233.0,233,56.171752
209.0,209,56.292336
152.0,152,56.382991
278.0,278,56.545628
208.0,208,56.667549
102.0,102,56.725587
215.0,215,56.851899
157.0,157,56.944465
183.0,183,57.052452
195.0,195,57.168147
293.0,293,57.338038
416.0,416,57.583108
168.0,168,57.680607
228.0,228,57.813009
301.0,301,58.727125
412.0,412,58.965537
500.0,500,59.260329
383.0,383,59.485013
303.0,303,59.664728
298.0,298,59.838802
227.0,227,59.971202
294.0,294,60.144367
473.0,473,60.42148
268.0,268,60.581834
203.0,203,60.703069
220.0,220,60.829383
171.0,171,60.93206
372.0,372,61.151648
316.0,316,61.349638
227.0,227,61.483073
169.0,169,61.584594
152.0,152,62.564422
232.0,232,62.705546
194.0,194,62.819495
182.0,182,62.924672
194.0,194,63.041912
249.0,249,63.185213
178.0,178,63.293162
285.0,285,63.463425
195.0,195,63.577654
140.0,140,63.659469
232.0,232,63.794528
391.0,391,64.028466
115.0,115,64.092873
255.0,255,64.243725
195.0,195,64.357736
175.0,175,64.462135
314.0,314,64.650136
242.0,242,64.79201
137.0,137,64.90118
237.0,237,65.05029
500.0,500,65.353447
173.0,173,65.454753
381.0,381,66.514561
385.0,385,66.743628
145.0,145,66.827462
280.0,280,66.993263
265.0,265,67.147268
194.0,194,67.260911
278.0,278,67.426499
410.0,410,67.667547
207.0,207,67.789527
500.0,500,68.090534
241.0,241,68.233524
144.0,144,68.317349
174.0,174,68.421138
407.0,407,68.657066
454.0,454,68.9238
382.0,382,69.14763
156.0,156,69.270479
500.0,500,70.355471
448.0,448,70.624103
326.0,326,70.818644
417.0,417,71.064626
284.0,284,71.233357
310.0,310,71.416833
500.0,500,71.708481
196.0,196,71.822904
275.0,275,71.986219
500.0,500,72.282135
363.0,363,72.493844
500.0,500,72.7919
165.0,165,72.888178
500.0,500,74.070223
292.0,292,74.2454
196.0,196,74.359893
238.0,238,74.497635
453.0,453,74.763905
318.0,318,74.950816
195.0,195,75.06482
150.0,150,75.154202
216.0,216,75.281307
205.0,205,75.402992
162.0,162,75.49821
150.0,150,75.587498
125.0,125,75.662595
312.0,312,75.848408
297.0,297,76.025098
500.0,500,76.317209
269.0,269,76.478113
215.0,215,76.604378
211.0,211,76.725891
500.0,500,77.757086
363.0,363,77.971642
345.0,345,78.179223
296.0,296,78.35339
237.0,237,78.493622
319.0,319,78.681263
500.0,500,78.973702
263.0,263,79.128897
278.0,278,79.291975
383.0,383,79.5181
218.0,218,79.64878
394.0,394,79.880214
314.0,314,80.074587
150.0,150,80.166173
282.0,282,80.329475
161.0,161,80.423728
135.0,135,80.505534
484.0,484,81.604475
204.0,204,81.723211
354.0,354,81.930901
390.0,390,82.169433
226.0,226,82.331403
161.0,161,82.427377
364.0,364,82.640123
283.0,283,82.810693
276.0,276,82.97165
149.0,149,83.0632
311.0,311,83.24805
354.0,354,83.455425
474.0,474,83.734069
278.0,278,83.893876
285.0,285,84.063049
377.0,377,84.284162
131.0,131,84.361176
351.0,351,85.453692
277.0,277,85.616168
203.0,203,85.733793
272.0,272,85.895553
326.0,326,86.08635
307.0,307,86.264989
133.0,133,86.344062
464.0,464,86.617216
241.0,241,86.762934
214.0,214,86.889617
182.0,182,86.999128
226.0,226,87.132615
500.0,500,87.435869
500.0,500,87.728468
121.0,121,87.800734
175.0,175,87.901825
114.0,114,87.968613
135.0,135,88.04781
246.0,246,88.19613
254.0,254,89.019565
291.0,291,89.188768
121.0,121,89.261124
246.0,246,89.402271
250.0,250,89.550429
308.0,308,89.732259
197.0,197,89.847437
166.0,166,89.947863
240.0,240,90.089465
290.0,290,90.260075
282.0,282,90.427997
139.0,139,90.510218
203.0,203,90.627772
138.0,138,90.711168
207.0,207,90.845467
289.0,289,91.034778
423.0,423,91.324091
199.0,199,91.459964
224.0,224,91.592847
463.0,463,91.865453
286.0,286,92.814806
223.0,223,92.945318
302.0,302,93.121724
237.0,237,93.262497
201.0,201,93.37932
173.0,173,93.480979
164.0,164,93.580128
500.0,500,93.872088
173.0,173,93.976262
500.0,500,94.269336
297.0,297,94.44614
251.0,251,94.59326
164.0,164,94.689092
309.0,309,94.872076
315.0,315,95.057696
482.0,482,95.343496
500.0,500,95.641961
500.0,500,96.826992
310.0,310,97.011403
202.0,202,97.131314
199.0,199,97.25217
370.0,370,97.508179
366.0,366,97.726455
385.0,385,97.95213
317.0,317,98.136253
500.0,500,98.431365
310.0,310,98.615102
500.0,500,98.90448
462.0,462,99.177789
141.0,141,99.262629
149.0,149,99.351434
226.0,226,99.48302
500.0,500,100.712422
362.0,362,100.924635
443.0,443,101.186472
306.0,306,101.362939
137.0,137,101.446353
420.0,420,101.693109
281.0,281,101.890367
160.0,160,101.986501
462.0,462,102.284101
328.0,328,102.485972
500.0,500,102.783279
500.0,500,103.081037
473.0,473,103.360647
161.0,161,103.455224
328.0,328,104.528212
406.0,406,104.769168
500.0,500,105.067264
398.0,398,105.298947
500.0,500,105.593721
322.0,322,105.783357
500.0,500,106.078338
500.0,500,106.374343
316.0,316,106.565899
500.0,500,106.870481
263.0,263,107.030097
